delivery_h3,number_of_orders,total_sales,failed_deliveries,pct_failed_deliveries
631781455347254783,1,1196.56,1,100.0
631781489582320127,1,1134.23,0,0.0
631781451681969151,1,2410.99,0,0.0
631781456870993407,1,8102.31,1,33.333336
631781457299557375,1,3222.84,1,50.0
631781457440148991,1,4515.20,0,0.0
631781456977643007,1,4037.24,0,0.0
631781456927470591,1,1297.71,0,0.0
631781452934155775,1,406.15,0,0.0
631781451634521599,1,1403.51,0,0.0
631781457763855871,1,4963.22,0,0.0
631781084614004223,1,3790.37,0,0.0
631781456906428927,1,2990.60,0,0.0
631781457407648255,1,1217.67,0,0.0
631781457200991743,1,4448.93,0,0.0
631781453163848703,1,1623.14,0,0.0
631781489575777791,1,1111.72,0,0.0
631781452041995263,1,1070.52,0,0.0
631781084765840895,1,3009.39,0,0.0
631781457454483455,1,2254.67,0,0.0
631781456968035839,1,322.04,0,0.0
631781453474478591,1,1489.12,0,0.0
631781489279122943,1,2311.42,0,0.0
631781456906684927,1,2547.67,0,0.0
631781084286342143,1,2710.25,0,0.0
631781457581521919,1,900.36,0,0.0
631781451816310271,1,2237.81,0,0.0
631781489514494975,1,1415.14,0,0.0
631781454466624511,1,1821.70,0,0.0
631781456939686399,1,4147.49,0,0.0
631781084556957183,1,930.54,0,0.0
631781052784574975,1,2031.90,0,0.0
631781088861925887,1,1038.98,0,0.0
631781489782033407,1,1665.33,0,0.0
631781453451371519,1,659.28,0,0.0
631781082502539775,1,1443.12,0,0.0
631781489533294591,1,1202.39,0,0.0
631781452007218687,1,5264.32,0,0.0
631781457292542975,1,290.61,0,0.0
631781086197718015,1,1876.08,0,0.0
631781456896969727,1,1632.27,0,0.0
631781456192656383,1,1942.98,0,0.0
631781457065302527,1,1272.90,0,0.0
631781088842618367,1,1475.25,0,0.0
631781453206600191,1,2013.67,0,0.0
631781451678960127,1,3519.37,0,0.0
631781451725285375,1,799.16,0,0.0
631781452036562431,1,3976.34,0,0.0
631781452048026623,1,1193.85,0,0.0
631781457541360127,1,2364.62,0,0.0
631781082467160575,1,1793.35,0,0.0
631781085937783295,1,3640.73,0,0.0
631781455464408063,1,4039.68,0,0.0
631781452237190143,1,2707.83,0,0.0
631781086198563839,1,3788.39,0,0.0
631781457287400959,1,4410.75,0,0.0
631781455321750527,1,2084.39,0,0.0
631781457594182655,1,693.97,0,0.0
631781457320947199,1,3064.57,0,0.0
631781456469077503,1,5890.41,0,0.0
631781085718948863,1,1441.68,0,0.0
631781085175737855,1,286.24,0,0.0
631781452881757695,1,3803.15,0,0.0
631781457503508991,1,2583.62,0,0.0
631781088842627071,1,1903.75,0,0.0
631781452879505919,1,2130.42,0,0.0
631781457440299519,1,3179.53,0,0.0
631781457283935743,1,2812.12,0,0.0
631781451686537727,1,1594.06,0,0.0
631781457275554815,1,2321.98,0,0.0
631781451949687807,1,3081.33,0,0.0
631781457407458303,1,2579.82,0,0.0
631781457274294783,1,4711.29,0,0.0
631781454207304191,1,2728.78,0,0.0
631781453387176447,1,2248.88,0,0.0
631781088783643647,1,1317.86,0,0.0
631781457409457663,1,2361.43,0,0.0
631781456917679615,1,605.28,0,0.0
631781088883188735,1,1039.27,0,0.0
631781452861233151,1,2459.96,0,0.0
631781455815121407,1,4088.47,0,0.0
631781452840850431,1,1622.58,0,0.0
631781457190674943,1,2477.17,0,0.0
631781489243776511,1,2142.15,0,0.0
631781489483801087,1,1940.81,0,0.0
631781456469912063,1,1871.62,0,0.0
631781489506800639,1,2255.65,0,0.0
631781084523780095,1,783.46,0,0.0
631781451774200319,1,3490.37,0,0.0
631781085922278911,1,3385.43,0,0.0
631781452190145023,1,1091.74,0,0.0
631781452170062335,1,573.32,0,0.0
631781451513863679,1,2805.95,0,0.0
631781456037198847,1,1149.62,0,0.0
631781089078418431,1,2843.65,0,0.0
631781455307165183,1,553.82,0,0.0
631781457502078975,1,1050.47,0,0.0
631781489533643775,1,879.89,0,0.0
631781455271348735,1,2330.84,0,0.0
631781084478923775,1,1920.13,0,0.0
631781456884893183,1,2926.04,0,0.0
631781088858067967,1,1590.76,0,0.0
631781453299379711,1,3010.09,0,0.0
631781451955024895,1,3290.02,0,0.0
631781453487025151,1,2322.80,0,0.0
631781086232255999,1,1258.01,0,0.0
631781088847267839,1,1794.16,0,0.0
631781457140460031,1,1040.73,0,0.0
631781085660497407,1,2593.79,0,0.0
631781457322846207,1,7595.46,1,50.0
631781457377461759,1,8998.17,0,0.0
631781084842548735,1,6909.39,0,0.0
631781489231840767,1,1623.10,0,0.0
631781451802789375,1,4920.22,0,0.0
631781451733783039,1,1982.22,0,0.0
631781457282776575,1,4056.66,2,100.0
631781456887368191,1,7190.82,0,0.0
631781451669752319,1,3023.34,1,50.0
631781457680456703,1,1996.73,0,0.0
631781456968530431,1,9881.04,0,0.0
631781456907338239,1,3513.93,2,66.66667
631781084614022655,1,755.78,0,0.0
631781489302681087,1,1168.44,1,33.333336
631781452664571391,1,4596.66,0,0.0
631781453379163647,1,1813.13,0,0.0
631781085659816447,1,1252.96,0,0.0
631781453374335999,1,1976.34,0,0.0
631781456245694975,1,4974.32,0,0.0
631781457293493247,1,3924.90,1,50.0
631781456949384703,1,1725.78,0,0.0
631781452577268735,1,2307.72,0,0.0
631781457267088895,1,3600.98,0,0.0
631781455496656895,1,3693.13,1,100.0
631781454394057215,1,3629.00,0,0.0
631781455263382527,1,10572.38,0,0.0
631781457510587903,1,3944.48,0,0.0
631781084338333695,1,1117.42,0,0.0
631781457321683967,1,1412.17,0,0.0
631781457320741887,1,3388.01,1,100.0
631781457333181439,1,2066.86,1,50.0
631781453457394687,1,3024.58,0,0.0
631781453207295487,1,96.70,0,0.0
631781457484404223,1,3116.33,0,0.0
631781082446269951,1,1614.82,1,50.0
631781453284443647,1,1492.12,0,0.0
631781457190559231,1,160.04,0,0.0
631781457176125951,1,1921.93,0,0.0
631781489541437439,1,967.47,1,33.333336
631781451763064319,1,4095.81,0,0.0
631781458627450367,1,3106.50,0,0.0
631781455466339839,1,3664.66,0,0.0
631781489267219967,1,1719.29,0,0.0
631781456393851391,1,3528.66,0,0.0
631781457410482687,1,958.59,1,100.0
631781052158532095,1,3299.52,1,50.0
631781088950240767,1,1502.33,0,0.0
631781457435782655,1,8518.10,1,50.0
631781052091783679,1,1466.96,0,0.0
631781451541265919,1,9301.65,1,33.333336
631781457696615423,1,1536.82,0,0.0
631781082939578879,1,1844.99,0,0.0
631781456893727743,1,2177.07,1,100.0
631781457299810303,1,4038.18,0,0.0
631781457140128767,1,1802.62,0,0.0
631781084346795519,1,1832.82,0,0.0
631781084644597247,1,1053.54,0,0.0
631781457691620863,1,2008.70,0,0.0
631781457150031359,1,1416.10,0,0.0
631781489126038015,1,257.44,1,100.0
631781457437145087,1,11266.92,1,25.0
631781086225359359,1,5274.74,1,50.0
631781089398015487,1,3210.09,0,0.0
631781457467130367,1,1142.44,0,0.0
631781456887062015,1,888.60,0,0.0
631781457509754367,1,2987.96,0,0.0
631781452672052223,1,2059.80,0,0.0
631781457071490559,1,997.67,0,0.0
631781052878299647,1,2458.65,1,33.333336
631781457509591039,1,1169.86,0,0.0
631781489506943487,1,898.12,0,0.0
631781052092532223,1,682.60,0,0.0
631781085035484159,1,2373.14,1,50.0
631781457154095615,1,2948.47,0,0.0
631781451830244863,1,848.00,0,0.0
631781456954567167,1,2720.65,0,0.0
631781082452749311,1,2319.14,0,0.0
631781455501538303,1,3377.47,0,0.0
631781457725536767,1,1217.31,0,0.0
631781457203695103,1,1296.56,0,0.0
631781452307438591,1,3714.35,0,0.0
631781084354995199,1,499.08,0,0.0
631781455366379007,1,3632.12,0,0.0
631781451680367103,1,2520.84,0,0.0
631781489246950399,1,1604.97,0,0.0
631781089397286911,1,995.78,1,100.0
631781451827074047,1,2434.92,1,33.333336
631781456887789055,1,4183.36,1,25.0
631781457286140927,1,1551.32,0,0.0
631781451514092543,1,3523.08,0,0.0
631781084459437567,1,7860.03,1,33.333336
631781089417259519,1,204.43,0,0.0
631781084891277311,1,1471.10,1,50.0
631781089432231423,1,5326.12,0,0.0
631781452275725823,1,898.46,0,0.0
631781489584396799,1,1600.82,1,100.0
631781489584554495,1,2677.08,1,50.0
631781453158025215,1,7503.54,0,0.0
631781453486140927,1,784.03,0,0.0
631781489279284223,1,455.63,0,0.0
631781457635519999,1,1969.97,0,0.0
631781086199129599,1,8872.26,0,0.0
631781455616818175,2,3826.14,0,0.0
631781451723866623,1,2843.91,0,0.0
631781451815881727,1,4872.17,0,0.0
631781453382991359,1,6198.15,2,66.66667
631781456905556991,1,4571.19,1,33.333336
631781086258083839,1,753.16,1,100.0
631781489096317439,1,1488.78,0,0.0
631781085135596543,1,2415.53,0,0.0
631781453112094207,1,2973.36,0,0.0
631781456964546047,1,4883.44,1,50.0
631781457502025215,1,1087.44,0,0.0
631781457189548543,1,4407.66,1,33.333336
631781453430332927,1,3056.84,0,0.0
631781457099703295,1,3275.77,1,100.0
631781455337284095,1,1412.82,0,0.0
631781455286461439,1,5347.10,0,0.0
631781052197295615,1,1874.17,1,100.0
631781085890766335,1,1192.88,0,0.0
631781082626342399,1,3286.32,0,0.0
631781457686858751,1,3624.15,0,0.0
631781489264093183,1,3214.26,0,0.0
631781452898721279,1,642.32,0,0.0
631781453452733439,1,2255.58,0,0.0
631781084367797759,1,2627.93,0,0.0
631781457217893375,1,1549.82,0,0.0
631781082604559359,1,2003.26,0,0.0
631781452682539519,1,2962.29,0,0.0
631781457541894655,1,922.33,1,100.0
631781085005648895,1,6861.06,0,0.0
631781456623311871,1,1200.69,0,0.0
631781089047845375,1,205.48,0,0.0
631781451578693631,1,3896.90,0,0.0
631781455308207615,1,12895.11,1,33.333336
631781455281914879,1,4990.74,1,50.0
631781455627984383,1,2890.80,0,0.0
631781455548124671,1,9022.65,0,0.0
631781453418666495,1,1137.56,0,0.0
631781084621916159,1,3181.50,0,0.0
631781457188967935,1,5084.52,1,50.0
631781457228732927,1,1326.61,0,0.0
631781489536831999,1,4957.64,1,50.0
631781457363757567,1,4501.70,1,50.0
631781082449235455,1,1309.30,1,50.0
631781089397185535,1,1126.26,1,100.0
631781457278479871,1,6270.60,1,50.0
631781088906226175,1,4477.93,1,100.0
631781457373841919,1,2024.15,0,0.0
631781088946432511,1,1759.09,1,100.0
631781452119862783,1,135.39,1,100.0
631781455282782719,1,489.02,0,0.0
631781458719880703,1,3509.66,0,0.0
631781453158235647,1,617.88,0,0.0
631781453752115711,1,2859.33,0,0.0
631781457092876287,1,1434.81,0,0.0
631781052674223103,1,324.42,0,0.0
631781453269943807,1,1049.45,0,0.0
631781457480934911,1,607.03,0,0.0
631781084920125951,1,1079.54,0,0.0
631781082504123903,1,1522.84,0,0.0
631781457161389055,1,1257.71,0,0.0
631781489582361599,1,1344.63,0,0.0
631781457475889663,1,1252.24,0,0.0
631781082396808191,1,74.84,0,0.0
631781089413220863,1,3704.11,0,0.0
631781457419738111,1,2005.08,0,0.0
631781455885395455,1,161.96,0,0.0
631781489554376191,1,3002.23,0,0.0
631781457400988159,1,2631.21,0,0.0
631781457037419007,1,78.78,0,0.0
631781052881574399,1,1846.59,0,0.0
631781085041525247,1,37.96,0,0.0
631781457242756095,1,284.06,0,0.0
631781086232200703,1,1041.30,0,0.0
631781453246957055,1,4576.57,0,0.0
631781085653647871,1,89.88,0,0.0
631781451857442303,1,468.76,0,0.0
631781452653472255,1,2961.98,0,0.0
631781457507169791,1,1562.14,0,0.0
631781453481804287,1,2688.37,0,0.0
631781457150006783,1,94.79,0,0.0
631781456198878207,1,732.76,0,0.0
631781489529137663,1,4141.15,0,0.0
631781457374846463,1,2054.44,0,0.0
631781457367680511,1,385.46,0,0.0
631781088841817599,1,2113.43,0,0.0
631781489116068351,1,755.33,0,0.0
631781453480625663,1,4161.56,0,0.0
631781457155544063,1,1480.26,0,0.0
631781453172180991,1,622.40,0,0.0
631781489484892159,1,2515.78,0,0.0
631781453444229119,1,730.16,0,0.0
631781453452743679,1,2201.34,0,0.0
631781085034867199,1,1586.73,0,0.0
631781088781601279,1,2133.04,0,0.0
631781453177247231,1,630.21,0,0.0
631781489562836479,1,758.17,0,0.0
631781457108719615,1,1039.56,0,0.0
631781489570809855,1,1257.91,0,0.0
631781455329233407,1,2601.75,0,0.0
631781456198838271,1,1090.54,0,0.0
631781456904568319,1,3175.94,0,0.0
631781456916097535,1,1387.60,0,0.0
631781457234356735,1,645.31,0,0.0
631781088871893503,1,3454.44,0,0.0
631781457225359871,1,564.94,0,0.0
631781451782622719,1,2237.80,0,0.0
631781455287311871,1,4456.82,0,0.0
631781489484941823,1,1900.19,0,0.0
631781456939142655,1,1239.63,0,0.0
631781084387009023,1,1636.21,0,0.0
631781457444949503,1,3354.10,0,0.0
631781455615500799,1,101.27,0,0.0
631781458079781887,1,3156.08,0,0.0
631781453471313407,1,1225.07,0,0.0
631781455614464511,1,1583.93,0,0.0
631781456522433535,1,1466.68,0,0.0
631781052159323647,1,4717.94,0,0.0
631781457594078207,1,887.94,0,0.0
631781084279750143,1,1394.07,0,0.0
631781453270150655,1,245.23,0,0.0
631781457441981439,1,1279.99,0,0.0
631781084859418111,1,397.97,0,0.0
631781453210131455,1,3470.47,0,0.0
631781489316678655,1,278.92,0,0.0
631781457679135743,1,2037.63,0,0.0
631781489218311167,1,2315.55,0,0.0
631781489127260671,1,502.90,0,0.0
631781452307269631,1,402.60,0,0.0
631781458183149055,1,1358.48,0,0.0
631781085123139071,1,659.80,0,0.0
631781457134923263,2,6981.30,1,100.0
631781082441090559,1,2985.38,0,0.0
631781453433216511,1,4185.72,0,0.0
631781452677272575,1,497.25,1,100.0
631781451783751679,1,3301.25,0,0.0
631781456245105663,1,2545.26,1,100.0
631781457685545983,1,8832.04,1,50.0
631781454784408063,1,7428.42,1,50.0
631781457165321727,1,1407.92,1,100.0
631781084747796991,1,220.68,0,0.0
631781451848969215,1,1617.49,0,0.0
631781457438737407,1,2915.30,0,0.0
631781457290920959,1,2096.52,0,0.0
631781088617505791,1,4044.08,1,50.0
631781084688976895,1,1792.06,0,0.0
631781452239607295,1,750.85,0,0.0
631781452194366975,1,3777.09,1,100.0
631781457401299455,1,5831.42,1,50.0
631781451515508735,1,5854.95,2,66.66667
631781453453703167,1,1146.39,0,0.0
631781453263938559,1,1183.45,0,0.0
631781453446458367,1,4502.67,1,33.333336
631781456939652095,1,2192.58,0,0.0
631781453239571967,1,896.35,1,100.0
631781451659355647,1,3984.99,0,0.0
631781088996678655,1,363.76,0,0.0
631781453162521087,1,2737.62,0,0.0
631781456925037567,1,1511.37,1,100.0
631781089426034175,1,7876.20,1,25.0
631781457268652031,1,1796.84,1,100.0
631781452252358655,1,738.03,0,0.0
631781457337990143,1,1839.70,0,0.0
631781084613327359,1,2219.56,0,0.0
631781451585618943,1,1131.08,1,100.0
631781452642052095,1,2092.58,0,0.0
631781089399574015,1,4652.70,0,0.0
631781457292977151,1,1091.95,1,100.0
631781457319060479,1,516.39,2,66.66667
631781457497768959,1,3785.24,0,0.0
631781453381088255,1,1790.28,0,0.0
631781489482187263,1,3704.48,0,0.0
631781457730866175,1,325.10,0,0.0
631781452647839231,1,4040.84,1,50.0
631781489299866111,1,1525.96,0,0.0
631781082430133247,1,561.53,0,0.0
631781453447319039,1,2459.61,0,0.0
631781088858125823,1,371.65,1,100.0
631781489263046143,1,1157.40,1,33.333336
631781451850272255,1,8589.45,2,66.66667
631781088838419967,1,1197.96,1,100.0
631781452243970559,1,758.98,1,100.0
631781457318779903,1,7713.40,0,0.0
631781454724315647,1,2251.24,0,0.0
631781457475570175,1,4208.46,0,0.0
631781453714809855,1,5104.36,0,0.0
631781453158181887,1,2374.24,0,0.0
631781082627578367,1,931.34,0,0.0
631781452033297407,1,1814.38,0,0.0
631781457320216575,1,3783.76,0,0.0
631781451950199295,1,1431.56,0,0.0
631781457405548031,1,861.95,1,100.0
631781457338058751,1,1938.63,0,0.0
631781453246943743,1,2118.48,0,0.0
631781082441062911,1,140.94,0,0.0
631781457501305343,1,1744.82,0,0.0
631781451556612607,1,746.63,0,0.0
631781456430677503,1,744.52,0,0.0
631781457176398335,1,402.31,0,0.0
631781084622318079,1,741.89,0,0.0
631781457290497535,1,865.54,0,0.0
631781453188930047,1,3540.02,0,0.0
631781451832672767,1,3531.33,0,0.0
631781052172764159,1,1710.96,0,0.0
631781453186357247,1,500.99,0,0.0
631781457535020031,1,344.52,0,0.0
631781455885937663,1,3954.01,0,0.0
631781489535264255,1,1033.40,0,0.0
631781457201646591,1,4084.81,0,0.0
631781451705533951,1,1810.41,0,0.0
631781082435752959,1,1107.51,0,0.0
631781088639465471,1,1087.47,0,0.0
631781453421134335,1,1091.07,0,0.0
631781457413227007,1,356.49,0,0.0
631781453282316799,1,478.80,0,0.0
631781452860697599,1,2258.70,0,0.0
631781453260790783,1,346.58,0,0.0
631781455611257343,1,1500.16,0,0.0
631781489401284607,1,1386.85,0,0.0
631781489549247487,1,1519.90,0,0.0
631781457736646143,1,2384.81,0,0.0
631781455882029055,1,987.88,0,0.0
631781452042426879,1,2290.64,0,0.0
631781489095127551,1,2270.16,0,0.0
631781452218287103,1,2342.04,0,0.0
631781086188907007,1,117.80,0,0.0
631781456250820607,1,1203.33,0,0.0
631781453157553663,1,3198.12,0,0.0
631781088944107007,1,1712.77,0,0.0
631781082425649151,1,1052.34,0,0.0
631781084280155135,1,1807.41,0,0.0
631781456975073791,1,3979.50,0,0.0
631781084304663551,1,1432.65,0,0.0
631781084347521023,1,661.79,0,0.0
631781084293064703,1,606.31,0,0.0
631781456552744959,1,3170.53,0,0.0
631781489243674623,1,1301.45,0,0.0
631781456874621439,1,281.68,0,0.0
631781088907339263,1,448.54,0,0.0
631781456194938367,1,1701.13,0,0.0
631781453159006719,1,4104.80,0,0.0
631781457157724159,1,7150.80,1,25.0
631781455547174399,1,2474.29,0,0.0
631781455286195711,1,2738.31,1,100.0
631781085141120511,1,3211.84,0,0.0
631781086153797119,1,348.18,0,0.0
631781088849144319,1,4587.38,0,0.0
631781457142111231,1,2212.12,0,0.0
631781455882006015,1,469.80,1,100.0
631781085058439679,1,1937.02,1,50.0
631781457503229439,1,841.29,0,0.0
631781084469937151,1,1671.47,0,0.0
631781457089832959,1,1576.41,0,0.0
631781455467865599,1,3715.97,0,0.0
631781455281036287,1,1915.01,1,100.0
631781455614614527,1,3156.80,0,0.0
631781453176661503,1,2186.06,0,0.0
631781052134610943,1,339.19,0,0.0
631781088929922559,1,3075.28,0,0.0
631781457312521215,1,1154.16,0,0.0
631781457730737663,1,4218.54,0,0.0
631781453343385087,1,2449.64,0,0.0
631781457366802943,1,4223.88,1,33.333336
631781489279605247,1,889.77,0,0.0
631781489554835967,1,2780.05,0,0.0
631781086255290367,1,2736.77,0,0.0
631781489223796735,1,2485.00,0,0.0
631781088926927359,1,4945.52,0,0.0
631781456426883071,1,5019.28,0,0.0
631781451688224767,1,397.89,0,0.0
631781084337906687,1,814.37,0,0.0
631781451818339327,1,1545.43,1,100.0
631781088856193023,1,1047.03,0,0.0
631781453375520255,1,2010.16,0,0.0
631781451588375551,1,841.00,0,0.0
631781456192343551,1,3012.96,0,0.0
631781456557021695,1,7950.06,1,50.0
631781052790639615,1,4043.17,0,0.0
631781457300980735,1,3430.85,0,0.0
631781453269576191,1,1147.78,0,0.0
631781457576158207,1,566.01,1,100.0
631781457552163327,1,3425.92,0,0.0
631781489243755519,1,382.38,0,0.0
631781084295605247,1,2237.16,0,0.0
631781451682030079,1,193.20,0,0.0
631781457694508031,1,5317.74,0,0.0
631781452923020287,1,2411.36,0,0.0
631781085139297279,1,1432.80,1,100.0
631781455464322047,1,843.97,0,0.0
631781451762936319,1,3434.48,0,0.0
631781084355474943,1,1506.44,0,0.0
631781457720820223,1,1150.93,1,100.0
631781084452250111,1,567.52,1,25.0
631781456922458623,1,4729.24,0,0.0
631781452249775615,1,6651.62,1,50.0
631781451652750335,1,2281.36,0,0.0
631781457763804159,1,1125.16,0,0.0
631781457133640703,1,2419.62,0,0.0
631781084552095743,1,2541.78,1,50.0
631781457174365183,1,1971.04,0,0.0
631781452660788735,1,702.18,1,50.0
631781452184559103,1,2008.56,0,0.0
631781453283215871,1,1829.62,0,0.0
631781082472811519,1,4453.35,1,33.333336
631781457444640255,1,4955.04,0,0.0
631781084275009023,1,322.21,0,0.0
631781453433220607,1,4763.76,1,50.0
631781084689029631,1,1903.49,0,0.0
631781457326539775,1,3548.35,0,0.0
631781456212317183,1,3337.64,0,0.0
631781452007639039,1,3461.65,1,100.0
631781451813749247,1,2999.51,0,0.0
631781453377983999,1,1048.07,0,0.0
631781082567619583,1,1873.49,1,100.0
631781453250351615,1,2373.52,1,100.0
631781489130878463,1,7464.98,0,0.0
631781457442334207,1,1265.78,1,100.0
631781457145141759,1,1864.03,0,0.0
631781085192589823,1,1492.16,0,0.0
631781084366519807,1,1617.92,1,50.0
631781452169825279,1,673.31,1,100.0
631781456932982271,1,325.64,1,100.0
631781088917989375,1,1871.12,0,0.0
631781456970582015,1,3481.65,0,0.0
631781052607678975,1,16032.08,1,25.0
631781455297295871,1,2077.97,1,100.0
631781457405678591,1,445.84,0,0.0
631781457270794751,1,5187.50,0,0.0
631781085651884543,1,866.60,0,0.0
631781489485110271,1,6456.70,0,0.0
631781086261734911,1,1566.02,1,50.0
631781451658467327,1,3669.22,0,0.0
631781085138802175,1,958.69,1,100.0
631781452648133119,1,5031.28,0,0.0
631781451704363519,1,316.36,0,0.0
631781454727271423,1,3694.92,1,50.0
631781457216523775,1,1932.34,1,50.0
631781489582450687,1,1497.23,0,0.0
631781455292653055,1,7956.38,0,0.0
631781456249558015,1,1231.82,1,100.0
631781457495765503,1,4320.92,0,0.0
631781457692736511,1,4559.94,0,0.0
631781457316726783,1,2701.56,1,25.0
631781457402456575,1,305.97,0,0.0
631781453379322367,1,824.86,1,100.0
631781455608013823,1,5095.82,0,0.0
631781088684495871,1,1669.17,0,0.0
631781453486182911,1,12561.51,3,100.0
631781489222097919,1,575.68,1,50.0
631781084602575871,1,2730.07,0,0.0
631781451949490687,1,7693.72,1,50.0
631781455488806399,1,4515.27,1,33.333336
631781084382389759,1,1079.83,0,0.0
631781452838772223,1,4424.10,1,50.0
631781457413739519,1,4424.48,2,100.0
631781088855107071,1,1405.24,0,0.0
631781457152817151,1,1557.64,0,0.0
631781456521533439,1,8219.84,0,0.0
631781082425987583,1,8412.81,1,33.333336
631781489097267711,1,317.79,0,0.0
631781455299302399,1,2169.75,0,0.0
631781457152598527,1,2805.91,0,0.0
631781457283722239,1,782.28,0,0.0
631781453447435263,1,2373.92,0,0.0
631781085724089343,1,4181.13,1,33.333336
631781457006636031,1,1007.09,1,100.0
631781453150063615,1,1672.28,0,0.0
631781088641992191,1,3092.00,0,0.0
631781451716283903,1,434.86,0,0.0
631781085108136447,1,3244.68,1,25.0
631781455462927871,1,7174.50,0,0.0
631781457229383167,1,2779.88,0,0.0
631781088861110783,1,2643.12,1,50.0
631781457377547775,1,1503.32,1,100.0
631781457605015551,1,3991.02,0,0.0
631781451704319487,1,3379.22,0,0.0
631781457497428991,1,1946.46,0,0.0
631781084376752639,1,303.63,0,0.0
631781453112164863,1,3157.58,0,0.0
631781086154251775,1,5361.57,0,0.0
631781088864282623,1,578.30,0,0.0
631781457467435519,1,4852.02,0,0.0
631781453210225663,1,2354.89,1,100.0
631781453189649919,1,1463.28,0,0.0
631781452207807999,1,3601.96,1,50.0
631781052163312127,1,7363.40,0,0.0
631781084522138111,1,1522.33,0,0.0
631781088911002623,1,201.72,0,0.0
631781084950707711,1,1292.41,0,0.0
631781457027422207,1,1960.55,1,100.0
631781086192391167,1,3089.96,1,100.0
631781082619057663,1,1388.24,0,0.0
631781457040139263,1,4324.58,0,0.0
631781454783066623,1,9569.02,1,50.0
631781452900048383,1,2934.18,1,50.0
631781453714050047,1,4267.10,1,50.0
631781084321232383,1,591.77,0,0.0
631781456925496831,1,1696.38,0,0.0
631781457366395391,1,2136.28,0,0.0
631781457166248447,1,774.73,0,0.0
631781052071874047,1,5858.67,1,33.333336
631781456896804351,1,6900.24,1,25.0
631781489269065727,1,2142.65,0,0.0
631781452249867263,1,7549.94,2,100.0
631781451516118015,1,5824.41,2,66.66667
631781457362283007,1,3227.13,0,0.0
631781457509419519,1,376.77,0,0.0
631781452062351871,1,2578.04,1,100.0
631781489372518399,1,2693.26,0,0.0
631781455277598719,1,5865.96,0,0.0
631781453258425343,1,1390.89,0,0.0
631781452838785535,1,372.11,0,0.0
631781457300874239,1,2282.54,0,0.0
631781457165083135,1,2659.86,0,0.0
631781455289029631,1,2715.11,0,0.0
631781457685787135,1,1730.47,0,0.0
631781454787431423,1,2372.31,0,0.0
631781457206108671,1,2839.73,0,0.0
631781456522158591,1,623.65,0,0.0
631781456919759871,1,1202.13,0,0.0
631781489312972287,1,100.59,0,0.0
631781453076808191,1,1526.46,0,0.0
631781457201255935,1,3839.79,0,0.0
631781457327707135,1,1214.09,0,0.0
631781457266508799,1,1450.09,0,0.0
631781088875387903,1,738.58,0,0.0
631781489212794879,1,2109.95,0,0.0
631781452944069631,1,686.73,0,0.0
631781455330981887,1,1338.12,0,0.0
631781084923775487,1,695.81,0,0.0
631781452915726335,1,1568.20,0,0.0
631781452940657663,1,1372.83,0,0.0
631781489257225215,1,723.69,0,0.0
631781454824610815,1,2825.41,0,0.0
631781088902363647,1,2015.82,0,0.0
631781457142818815,1,2368.68,0,0.0
631781088633491967,1,2798.67,0,0.0
631781457512053247,1,1239.46,0,0.0
631781456863349247,1,1228.27,0,0.0
631781453386962943,1,998.47,0,0.0
631781082627394047,1,589.50,0,0.0
631781456519683583,1,37.40,0,0.0
631781453374620671,1,175.68,0,0.0
631781457709882879,1,421.04,0,0.0
631781457377575935,1,1209.01,0,0.0
631781452106214399,1,1995.89,0,0.0
631781453378740735,1,3080.91,0,0.0
631781082457293823,1,2312.52,0,0.0
631781085143846399,1,1655.81,0,0.0
631781457671326207,1,585.21,0,0.0
631781457190936063,1,3341.34,0,0.0
631781457293609983,1,2694.08,0,0.0
631781457494551039,1,1909.13,0,0.0
631781085013365759,1,1441.01,0,0.0
631781456249800191,1,2102.65,0,0.0
631781084276813311,1,1207.96,0,0.0
631781489102674943,2,6526.49,0,0.0
631781489919607807,1,2055.12,0,0.0
631781455313640959,1,986.30,0,0.0
631781455348913151,1,2778.99,0,0.0
631781456970977791,1,1795.95,0,0.0
631781084767764991,1,2830.36,0,0.0
631781088909940223,1,2709.44,0,0.0
631781084555138559,1,2880.41,0,0.0
631781453172710911,1,543.10,0,0.0
631781451690554879,1,1399.55,0,0.0
631781451516185599,1,992.77,0,0.0
631781457725677055,1,1275.33,0,0.0
631781489243633663,1,1099.53,0,0.0
631781456922143231,1,112.22,0,0.0
631781458183560191,1,3003.69,0,0.0
631781489572983807,1,1241.17,0,0.0
631781454787851775,1,895.08,0,0.0
631781457039468543,1,912.41,0,0.0
631781457151058943,1,723.65,0,0.0
631781456930409471,1,2329.34,0,0.0
631781456031691775,1,2203.81,0,0.0
631781457473394687,1,4516.31,0,0.0
631781489214832127,1,2086.39,0,0.0
631781456874047999,1,1023.97,0,0.0
631781452061648383,1,3992.20,0,0.0
631781456926006783,1,3024.94,0,0.0
631781457224592895,1,3825.02,0,0.0
631781457536559103,1,814.49,0,0.0
631781452185764863,1,2421.52,0,0.0
631781452891772927,1,1827.39,0,0.0
631781457235297279,1,2428.37,0,0.0
631781451731740671,1,1431.11,0,0.0
631781457241738239,1,817.51,0,0.0
631781084368422399,1,1270.04,0,0.0
631781456198876159,1,2366.24,0,0.0
631781452665885695,1,2388.85,0,0.0
631781452678196735,1,2299.95,0,0.0
631781084768504831,1,1960.51,0,0.0
