order_id,latitude,longitude,delivery_successful
f0e34da6-9a3f-46a0-82f8-6161e6bb34e7,30.46032570,-98.07841050,
0098267a-7970-41d5-b333-0ad2d75d95ae,30.37182994,-97.90799837,
ca5bf6ce-607f-49c0-8d84-7a31b253a151,30.22901051,-97.70310475,
49ebaa58-1cfa-415a-8174-f74fdde56526,30.27820540,-98.04895784,true
e5ecf433-17b7-4b12-9835-cd2f12c8407f,30.17175530,-97.74776771,
89d80051-db52-4925-9254-e53416876ea1,30.47710425,-97.65416521,false
1dfa9bd2-c09c-4733-82de-e6cfd072a28e,30.12148691,-97.81817360,true
2e9d908a-543a-4830-bbdc-7d68cc113b7d,30.28239814,-97.78676615,false
ea426b02-74e8-47c1-99a2-6f2c385eea07,30.26607305,-97.71852923,false
bc3010e4-1647-45bf-88b8-25300219620b,30.30623519,-97.66349303,
473377c2-5719-4fea-be50-1eabb6e65b57,30.38147540,-97.68153888,true
fec5d2d3-7166-4f3b-b92f-74c14a42187f,30.18902583,-97.78042018,true
6f32d510-de8c-4151-a497-29bf0fba4fa3,30.34294743,-97.70613099,true
8bde9de3-0007-4df4-9ff6-3484bc00795e,30.22414889,-97.69197867,false
0e78d5c3-4ddc-4952-b8ff-f4d872ea9309,30.35613612,-97.52606342,
96e6ef0a-1e15-47c1-b8f9-f5c4265784c9,30.27349107,-97.70362613,true
bb19242a-ecfa-4c21-aa24-c596a7296d29,30.32608804,-97.71758117,true
ec03db77-f17a-456f-88c2-be4802ca05d4,30.13664006,-97.76960123,
591f8207-9258-4ce9-8fe8-83a28f009b35,30.36765052,-97.54658727,false
b0e6bac7-03ff-463d-9b54-2565a21dd28c,30.27455131,-97.72654194,false
28e834a8-bdac-4398-a716-1a66f5ca8ca4,30.40463811,-97.61835184,
e00260ed-e146-407a-926a-40cada601bae,30.25854175,-97.70236759,
dd4d94ef-0d12-4a21-85fe-fe6fe0cebd4e,30.33643776,-97.82886714,true
22e401a2-52e9-4ace-961e-4fd935125cf2,30.42638081,-97.76359283,true
e31588b9-93cf-421e-8006-b99d49e43e47,30.32813789,-97.69571238,
ee63b8c0-eef6-45a5-88cd-c848bc1e82e2,30.35934562,-97.90796109,
4942c3f4-a473-485d-b81a-2d8bb99fa455,30.19872429,-97.73469279,true
740a83e7-8e04-4793-9a18-8f0b98595a2c,30.36978677,-97.65022892,true
6728ccb2-e359-4b48-8e6b-6eba27faa3fb,30.21644298,-97.85774511,
a6287e8d-2224-4f90-813f-5edc82bc1fb7,30.37261344,-97.69745330,
22222302-dc28-4dc3-9fbb-2416b745af38,30.26376584,-97.79819398,
e5a49515-cf74-441a-9093-1a4d02f826af,30.12769134,-97.69532626,
2a8ef340-e40e-443a-8192-1fe9e4865833,30.32006356,-97.72181351,false
d1ca5f62-a425-4975-bd55-546d0f2dd6ae,30.28211896,-98.03042424,
36959121-cce6-4457-9c19-32ff2c845e41,30.47463511,-97.56632147,true
0762812b-3b38-454b-98e2-687a7225f47d,30.40888443,-97.62420043,
42178a63-454f-4960-88dc-24bf9d7f8645,30.39543607,-97.72332312,false
f5c1b396-5d75-4da4-b27e-86b37768966f,30.32314073,-97.98776389,
25b47cd5-be1e-422d-a9cf-1451be8eeec6,30.43490155,-97.79608946,false
4c582897-a58e-4b28-955d-fcf3c47cb46b,30.11889520,-97.74450544,
d4085ddd-7d2b-4974-9963-75d2976c0751,30.43256452,-97.62687935,false
1ba2cd1d-2952-4e8d-8d53-9fd8c6e0589c,30.37024327,-97.82228372,
cb957696-da79-48e8-a375-dd15364dc105,30.24577528,-97.74329667,true
1d5413f1-f083-4d5b-aed8-27c8ebc11cbc,30.14376011,-97.72152276,
95974ae5-3a6e-4b56-945d-30e55dcc531a,30.30279928,-97.73424939,
a39b92c6-7992-46fd-82e8-17088184c5f5,30.29111617,-97.71265860,
58e1f8e8-2b4f-4194-96c5-2712ee10a8ef,30.13726027,-97.79277428,false
5ab46d16-1473-428f-b505-91ae0a844b4e,30.29095879,-97.81118908,false
06e9189c-ea37-4672-9c31-d43f449f7ab3,30.15760089,-97.86406871,
a93e1207-1279-435c-a484-230026ff8319,30.30885096,-97.69524895,false
4eabc80f-7f9a-4a30-a251-6d8c14584db8,30.21343596,-97.73838496,
4c9b1aca-4af7-4f26-84f9-36257df2266c,30.45494378,-97.64502988,false
29a2b53a-580d-476f-af2b-544fccda0a1b,30.28834170,-97.71430507,true
55253be7-e468-4f13-a6df-81fdeb5cf19d,30.25219172,-97.76892484,true
f46e8ba4-b634-49fc-b724-69c08b1c7805,30.17314301,-97.69656254,
dabba7e6-f756-446d-8baf-97f67661a94b,30.30632743,-97.81202362,
e33955df-ef63-43a3-a320-e578d7a2513c,30.22693749,-97.84862881,
e915951a-3fb0-4dde-8087-2463d74e0a64,30.43151282,-97.41814339,
b7cd6b06-33f0-489d-b19a-68bbec34a28f,30.26258585,-97.70737985,false
ea483f07-d0fb-4491-91eb-47f3258c18b2,30.31330134,-97.92263852,true
36921ab8-8d85-423c-9eef-3b54e6047330,30.28895993,-97.72074322,false
ff89f0f8-b8ca-49d3-96d1-8cc97a882568,30.27379881,-97.71852983,false
d33d1304-0baa-4f34-a78a-2abcbc7d98bf,30.28299031,-97.68903134,
5a95b155-bdb7-4b5d-b26a-f6659da09041,30.35353475,-97.74293148,true
e688c30a-6e23-405a-9213-49825dda4cd7,30.23594769,-97.77639259,
9a2a3e07-4290-402a-9cbe-be617af9784c,30.21081812,-97.88777454,true
e47d8d1c-1cca-4fa4-a9c0-78a357209e72,30.38041318,-97.97845830,
712230b8-c7a7-427f-aaec-a5b02b58ce4d,30.14234696,-97.79007666,
527e431b-c11c-4106-855a-026916ac9240,30.19404254,-97.70445228,
6c885e57-5a81-4aee-bee1-fcf83d9671dc,30.19560250,-97.75086081,
36c5051e-d130-4e6c-b288-8343138552b3,30.44562914,-97.81823679,
56ed8f5a-d81a-4ec6-be14-bdf4834c106a,30.46599235,-97.62326110,false
8918032a-de1b-4b48-b284-f14b49cc778b,30.19930897,-97.69418390,false
e25e55c9-2f7b-414a-834e-f36b0c63cf18,30.29468917,-97.83327785,
71935857-c820-4b5d-bd45-c8801205554f,30.40954910,-98.02309709,false
84fc9e4c-6a9d-44ad-abc6-0c01d4708fee,30.39254754,-97.72514713,false
3743e8eb-4302-495d-9e0e-401a4b7657ad,30.22650319,-97.70318966,
7a9f09f4-b1f7-4efa-857a-53dfd8ac66ad,30.45558759,-97.57283966,false
9d17b91d-9cb8-4607-93f5-e7944eadfe41,30.50742991,-97.88143891,
ca818353-af8a-41d7-b809-2e56483fa9a6,30.17969914,-97.79619954,
9bbd8ea6-1d63-49fe-9155-e5b9eb09e49d,30.22284513,-97.78992613,
84682e50-a177-4ec6-8bca-8d7f5b1174d3,30.23976767,-97.90572415,false
ecd7586f-6dab-4635-992c-c06c54433e77,30.18666513,-97.92009632,
c4e88050-3393-40bb-b874-b678cc141952,30.28693014,-97.64690775,false
55f8529b-9bda-4990-9edf-409d59de9561,30.45244924,-97.54775369,false
877a7689-c8d3-4083-b43e-1b00b83308a4,30.42215552,-97.55397123,false
ef0c6bf2-4594-4a0d-9e8c-c754ecd999e0,30.22638331,-97.78938151,
90df524b-c686-4d99-b4f0-3d8d34357e61,30.40004310,-97.69578134,false
ba9892ce-7ff0-41d5-bc2b-59717f9ace4a,30.47161802,-97.63613720,true
941cc7d3-09f6-4bcd-9c3d-5af7abee3a01,30.30397931,-97.70285223,
c488f942-1e68-4629-a0f3-0717469d91ba,30.40309560,-97.51305566,
746ba52a-f324-41a8-b0d9-a5b0852479f2,30.22347567,-97.86573966,
bf9d9f6c-34d7-431a-bb8d-51ed8d44c6be,30.34482069,-97.68707283,false
70546cb1-3f07-4b02-a5c3-faf5e24372b5,30.44258859,-97.62903584,
ca78a6ac-1b1a-4102-acfe-c35f3ea08da2,30.23477788,-97.75453350,true
7f28dccf-f5ad-469e-91af-525c748456af,30.45767070,-97.98700062,true
eed42672-0f9a-40bf-aec7-199c2e7c5d07,30.32730298,-97.73564536,
eda0ad83-baae-4929-9e0e-67b99a9c8156,30.15183996,-97.58435174,
cd551545-9dc6-4401-bd30-09a3dd3cb5f8,30.06771185,-97.72908815,false
a3252389-888e-4772-bb8c-3279374bad69,30.45958244,-97.58346882,
0e74015f-4b45-4af1-a310-215094ef3ce3,30.24198246,-97.74315528,
86910da0-6773-45fe-a353-7397818d61b4,30.54046964,-97.92108489,
cce9043f-8a1b-4dd0-8228-c0c1dbe413e9,30.41547725,-97.64538717,false
202a2bd4-f7d7-4e1a-9979-0e99724c5037,30.25897977,-97.71045055,false
0caf4585-e31e-4933-b5ee-f3e14248d7ad,30.35079030,-97.73642405,false
c5bd334e-ac12-4a48-b6fc-35a5a06b1c27,30.29225874,-97.76941950,false
d5575054-b37e-4785-9d80-70d7309bec84,30.42041889,-97.75116556,false
d62bddd6-6bf8-44b2-8b53-3e23da285ace,30.19866408,-97.80198090,
c5399408-2d15-41ab-9027-f7a3851598d5,30.23048064,-97.59159815,
bd3af0fb-b5e4-48ca-9ede-feec7887c603,30.26295137,-97.70578562,
ecfa2187-1dbc-40fe-b3dd-d7f35633578d,30.37126295,-97.75299953,false
c1d46725-5113-4b89-b6ba-50c86fbc74bd,30.30250245,-97.78490638,
d1e9a8ad-7f5e-4579-a1af-b300b244d5c2,30.27580634,-97.74221287,true
e8f645fb-6563-4efb-b178-50f91835a03f,30.17564058,-97.78849691,true
6c97fbc9-2c23-4fa8-aeef-42d160f69c87,30.34068787,-97.52113973,
406a47e2-569a-4834-945f-f8d708e8bb1e,30.43452100,-97.80384157,true
5e1dc6e3-b1a9-4ab9-8d1c-123dfacfc445,30.21702544,-97.63529898,true
937039a4-c454-4582-af1e-d837bf0a9c6c,30.33923006,-97.56294700,
d7f8f046-caa7-4121-871f-ac459b854657,30.43124424,-97.99813272,
c1928430-c9e1-483f-9407-5ad08b34267c,30.44839983,-97.99721228,
21b6ea30-eb57-4b15-97f3-1580888e0b78,30.27665365,-97.80106561,
39ea6f99-6e99-43fc-b564-6ebc89bbd275,30.30969871,-97.67880268,false
82b5a759-9be1-448b-8b76-cb40d27c1405,30.40839754,-98.00227565,true
4c4439e0-f03c-4582-99cc-ffdf85080a11,30.43729710,-97.63428401,true
44e5d011-98cb-415f-a76b-ff8e3fa9927c,30.25963308,-97.73251403,
19b4f4b1-2bf8-4ea2-9e2f-19104a26318b,30.21994250,-97.86450300,false
c23e933b-c8f0-45e2-a2e9-541a4f90e215,30.20604977,-97.64241369,false
01f1d3c5-e92d-4d09-8da1-89873283f276,30.27263623,-97.70740670,true
e30c70b6-d5a9-4512-89d7-15cff3b620d0,30.14934343,-97.78755987,false
680e3276-233d-4ada-ae0f-07b194d9784a,30.20226801,-97.78097438,true
41ab8c90-e1c3-4f49-ac13-83cbfa464f82,30.37534505,-97.69408812,true
041babaf-91f0-40fb-9c4e-bdc4ee9918c7,30.33622565,-97.72767317,false
220704cd-6155-4e5b-b0b4-a8d10f17d5bb,30.49662803,-97.91235686,
82d14558-f341-4ae4-87bc-c5bea541b561,30.17966478,-97.81549392,true
3480eeb6-5040-4d35-9ca7-9d5725b1bcc7,30.40933676,-98.05067978,true
0532d01a-267e-4229-ab79-cfff041bb612,30.42320686,-97.69460164,
d03c6dd0-d62a-41ab-bc38-a4d48648d120,30.42088149,-98.00611037,false
4f662682-25da-4a70-bb43-e4c5f4c83214,30.32046847,-97.71846981,
897424f4-8751-496d-947f-d5d37cfbc1a6,30.30944273,-98.01330358,true
7322ddc0-ae76-405e-8d29-a8bd7e4edc53,30.48975181,-97.59833971,
d8dc99b3-dd9d-498b-96d3-c5f131d85197,30.34324721,-97.55556661,
582cc38a-6851-462e-b3e2-1675afbeb4bb,30.47750309,-97.58607042,
7acb49cf-9e35-420e-b6ce-828db45a5222,30.20072158,-97.74272823,
52f98d77-7133-44e9-8113-246cb63f0687,30.45103555,-97.91798643,false
4fd5e06c-072e-4428-aca4-b9770c622e19,30.18605319,-97.81407063,
6b15dbe8-5732-47af-9bc7-800d2a714334,30.37540518,-97.69340131,true
4e7c6167-bd70-41f3-9757-d4ffc362689c,30.17638002,-97.69858370,true
8499df9a-e719-44b8-ad8a-45b896b17da2,30.17514517,-97.74636618,
79a3c764-9070-423e-b1c0-349c4927aa68,30.37728778,-97.60273183,true
40f1004a-4198-4c59-b42f-7debfc071b5d,30.31115061,-97.68605971,
b20878c6-7aa0-46c9-800b-4a3bba4b9787,30.40764096,-97.60186950,false
6e9de881-31e8-418c-89c1-75590fd5ce4a,30.42338234,-97.75410350,
7c127ba0-1c89-4358-b1fb-48e3fb80e22a,30.42925913,-97.72738765,
1ab81d52-9b90-4def-a0aa-57a2ba0d3b9c,30.47583712,-97.62629575,false
038a4a72-8b70-462d-9ec9-9adf0365bd2d,30.43380371,-97.82469350,
d5827c01-cbc2-47e8-9c36-38899c37e691,30.26583559,-97.74638359,true
66abb9bb-f81d-4403-8560-777f2cae92e6,30.35759000,-97.72765023,
9982c396-bd13-40d6-9efd-e27388387979,30.36167993,-97.50752761,
1a62e660-f61b-4509-a841-4220dbd0eaa1,30.17522358,-97.61302972,true
26248b59-f6ab-48f0-8b3c-7ca6bf74872b,30.37209926,-97.78302879,
a3ddf895-5f6e-4105-8381-46d692f7e3d9,30.24311789,-97.83155778,
02886176-174f-4a21-847a-30dc8d00a084,30.45627905,-97.98487514,true
8c7f33c3-750d-4a26-942c-55b47cb56829,30.31772005,-97.80522324,
b901e87e-b353-4342-8915-06220e6dc313,30.17871541,-97.78815475,true
c92207ca-4ff7-4a4d-b153-cb9886dfc98b,30.19378766,-97.87251014,true
1fd6e884-fb2e-41e7-808a-d9dbf73e331b,30.48866050,-97.86266280,true
4b45454e-7ad0-4b81-a8b2-ae8ab94ec835,30.38888187,-97.80360035,true
ae7f1a6b-22fb-4686-a088-4d11926a261e,30.27208102,-97.75606137,
6b1ea608-42ce-4238-87ed-a88214b6eefd,30.49132177,-97.90142856,
c3a6f843-ffb1-49ce-95ca-6675a7fc8237,30.18703294,-97.74951959,
32eaa65e-77a4-44eb-af3a-37a39bf3da81,30.28818078,-97.86528499,
0c07ed7c-99d5-4797-a76b-7f1eea7bc7a9,30.20076219,-97.81241818,false
32e365c6-2c06-4b88-bf1c-536b78376ff1,30.33492689,-97.69496158,
790733ad-cd54-4b93-8d5f-2d114b697793,30.16181933,-97.72076075,
42b255c9-72a3-4f6b-a2b4-d445cf84c797,30.32000209,-97.45141749,
f944d4a9-7a63-4b23-a275-afe3b0f90972,30.26069075,-97.72047503,false
717763c8-c663-4f29-b67f-cb90962dfffe,30.21373738,-97.80945120,
5cf1a7bd-d1d9-4489-b6f8-dc4476220822,30.26889418,-97.69114274,true
9505e2f9-136e-46cb-a334-97906cc7ee1d,30.33300358,-97.64566207,false
75ae9c66-891f-4dbe-ac83-eca831e2ed89,30.36235385,-97.53432700,
7fc4e732-59f6-4700-8c61-874c593aa6c2,30.23930070,-97.90822236,false
f34e9fa1-b463-4ff8-9a53-aff569eea56a,30.15123787,-97.66500121,false
c9631810-9104-44f1-a1fa-237e5581efbd,30.36588549,-97.99722807,
e8e6b671-eb63-47a7-8f7a-ef9404a592be,30.25526674,-97.69250808,
8e504179-93c8-481a-b3d5-4db5b3264e37,30.20150199,-97.77745546,
1dc82ee5-1bac-4237-afad-551d56068349,30.22351486,-97.66575269,
13ada343-066d-4ce3-98d9-9f678d9d453a,30.18077276,-97.78987491,
35cf4337-3e33-43a7-a835-be04ba4d1bd7,30.16716216,-97.79927907,
62b13836-560e-4798-847f-6244300259c4,30.40059769,-97.84226011,
ae6bd367-3626-4f37-84c1-215e8589527e,30.29413170,-97.73715502,
8fd411f8-59cc-481b-a708-e785e9255b84,30.45910307,-97.64913244,true
935c3fd7-6c11-4212-b2bf-991605157b43,30.23665256,-97.58183722,
16c38aa3-451b-4896-a47f-78bd6b69d7ec,30.41771655,-97.78826395,true
ddeada1b-822d-4a8f-8a3f-b5e4a4f14a01,30.48568119,-97.97215463,
4d2d5af6-0cd6-4a82-ac41-aef665c33ea8,30.37180208,-97.74767608,
8a8673ec-21ad-4635-a8c1-6bb4ba6535a1,30.41792338,-97.72230873,false
0ad07e14-2a0a-42a6-8266-c11c3223d31b,30.42094087,-97.80277541,false
7cf5a328-c77b-44f6-a919-ebd52bba3eb6,30.19924194,-97.74626664,
e4e5275e-010d-4944-a77c-d510c70c8abd,30.40652020,-97.75097224,true
38942ffd-2dbc-4cb1-9d0e-19398ec28968,30.30233116,-97.72069346,true
3332e3f7-29b2-4753-8d00-00cbbff815a1,30.44506178,-97.99304093,true
293b23a1-9faa-4816-bd1b-db8357396e89,30.55251788,-97.90674017,
e77b783a-72ab-4a5f-b59f-17a9f0417add,30.18704464,-97.90564560,false
a7f54014-8d25-44b1-bcd1-46b917dc2bf6,30.15298416,-97.80638182,false
90d97cea-29fd-4e72-afd9-5ff1c0437e82,30.27875034,-97.62360926,
2752fe22-f4ef-4dd3-a338-0c90814e8423,30.34190059,-97.86160015,
886c2264-2f7d-4aa0-83f9-40f285dfb1bb,30.39677503,-97.67156034,
d206a2c5-d75c-4846-84e2-c52602e321b8,30.23372831,-97.73203733,true
43b0b1cc-aab5-49ab-9930-fa849562be44,30.42962209,-97.71152353,
0bd0a954-c1f0-45dd-a485-651a016b2479,30.33591080,-97.46588299,false
4e034430-fc1b-4570-9bb4-f1b7f8e7fe52,30.36039783,-97.51975548,
8f4ed78e-c505-4d60-b2d1-597a06ccdaf6,30.15598378,-97.72035208,
b7da74de-fcb1-4f0b-b7d4-fc308eca347d,30.47613245,-97.55493667,false
1426d9e7-dd60-4bcd-a5f4-3face582a2db,30.22365216,-97.85906387,
cc208544-dca9-4ea0-b6d9-4fd82e82bcc8,30.44598121,-97.65445649,false
b947c7d1-145a-48d0-93ab-93c92dcf1ebe,30.13240193,-97.61562320,false
21062d13-5dbd-4cbb-89aa-52a69a0766bc,30.16264203,-97.80160764,
661fe308-e0ce-4565-abcd-ee23398fd5ed,30.36748613,-98.00007390,false
536b5761-a943-4a9f-932c-acb91c19bf01,30.29233806,-97.70200395,
6b204afe-dce1-4515-b0ed-8e103d65697d,30.17701304,-97.62982784,
cd52c430-0516-4e9c-8edf-0b712af1622d,30.35723207,-97.61590445,false
96c8d9c8-c895-4de0-adb7-952fbef659d2,30.23544398,-97.82708806,true
8e72f273-e6f1-405f-aca7-3a5bf98afe6e,30.37758352,-97.90330676,true
24b58fd8-217d-4d2e-a16b-fc777523088a,30.37122063,-97.40641895,true
3359ba03-3920-458a-b68e-3e793c605c30,30.06591585,-97.70394798,
e9f3d517-6be4-408d-839f-c25227129612,30.24960097,-97.72335469,true
72dc3e95-3ffc-48ef-8a38-11a9f6c638c5,30.29926500,-97.74008464,true
29fbd344-08df-4463-87d4-48cb0c2f400c,30.26744443,-97.75484109,true
c99ce4d7-9cbd-4135-a820-967b5c75a099,30.34748030,-97.73160978,false
488d6a70-afc0-46a7-b251-fb5279dfe89e,30.34590078,-97.58132474,
e635e22e-b921-4c10-bb11-798cb8585ab3,30.31942641,-97.52611239,
46f5e7a6-cbff-421c-b597-6dd0026e341a,30.14172079,-97.58137983,
822b5a99-014f-4a8d-b0ac-a6ea275c769a,30.46682924,-97.68408222,false
8c9a08b1-e36f-4be0-997c-740db178782a,30.27575472,-97.79112812,
d537dc87-ba76-4441-83c6-5a4923edad56,30.35367318,-98.00851147,
456d5fb0-ee07-464b-ba4c-25314f578f74,30.18456532,-97.80978245,true
ec50f9be-4cf1-4b90-9eae-2282926f19ea,30.19684274,-97.83006564,false
da014029-e56c-4bc1-afc0-2974eb001b5b,30.41597735,-97.88980257,true
69fd65d3-27aa-47f8-8c03-c3947005be01,30.18304840,-97.81752140,true
10104f38-49ca-4e76-bba6-f87bf4b35691,30.28143912,-97.67746180,false
315ad6f0-fb4e-4eed-b19a-805140d15c11,30.38395688,-97.68933536,
2090e289-f417-4dd7-be72-1e1a045e230c,30.28906169,-97.55029581,false
ddee6d62-6fd1-4fa5-84c9-127c5127d55b,30.47348712,-97.60606834,true
96b7f3a2-b5c7-4cba-a087-5ab1bcde31f5,30.44574059,-97.74880067,
c5a46f8f-be1b-4fa3-a718-fdf2924e8a77,30.44106907,-97.82737646,true
08855530-bc1c-4404-856d-3fbd06d2e35f,30.24012834,-97.89763080,
ff5f88e0-8147-4944-86f8-8d8e8ef6687b,30.25770443,-97.71667825,true
0de94b55-456b-48d2-9d3e-447549194a77,30.22429691,-97.85983753,
c6c4252b-df04-48cb-889a-72e353b77015,30.27504005,-98.04747270,
bb27d152-554d-4e18-ad7e-c6078c507666,30.34379998,-97.67288142,
7acc033f-9a5f-4f42-ab9a-3e3dc9c7e11e,30.27546385,-97.68860411,
0581d933-437b-4d7b-ab8f-364cf19c1c13,30.20775156,-97.80883338,false
18ba08c7-2c1b-464d-acc8-96785ddf397b,30.25807894,-97.68883838,true
8616835d-70c3-4692-a36f-5c891b0e86aa,30.23168582,-97.71168828,
7cb02eff-c50a-4add-920e-5528e9a3dfd3,30.42840297,-98.01279926,true
6215acca-5618-451b-98b8-e04d6f9d05e7,30.31691806,-97.67157704,true
c3b6a4d7-5eb5-4ec6-8b61-be473b067a2c,30.41597336,-97.65464458,true
dc889331-1b62-4c89-9470-e944e580d507,30.16986306,-97.88971407,false
1adf39cd-dc94-4e71-b934-f35c6d6d6e5d,30.21298924,-97.88582039,
9371338d-fdd8-4b61-a2af-e814e6d5731d,30.18634354,-97.83506337,
95627db6-4cec-4ac3-819b-b42da9861620,30.44131979,-97.68093487,
e60d9097-b4e5-46d3-8f22-3f48cb0ee55f,30.30345151,-97.72506189,
26e253f9-9ce8-4d83-bf34-9c42708feb9a,30.18648849,-97.92450424,
ad9b2fcd-d1b9-4ba1-bf28-3c1051158186,30.47944894,-97.99260485,
ca498201-e905-4cf0-9e33-3a785c2dd51e,30.37040790,-97.40099004,
15426cdc-f333-4982-999d-e5d65b0e8253,30.28970328,-97.55147239,true
20751fb2-d7d8-4694-a685-ad7071a36da7,30.54091741,-97.91782878,
e98f8cb4-aafd-4f47-a896-84173d2065fd,30.28427307,-97.79851815,false
528faadd-a555-4c99-b525-6f24ff42d61a,30.29445964,-97.70938493,true
1ce576c0-8358-4b25-983c-50ad65861262,30.30695240,-97.77416813,
4f489b30-ef76-4a31-9efa-2b52f22562d4,30.26372141,-97.72041238,
d8f157ce-08ca-46b3-9c5b-7ecee851ef8b,30.29726455,-97.55722023,true
e10821b9-ba8e-4000-9038-b6ee3d0e6de9,30.37915182,-97.92738724,
7cc62bde-0d89-47a1-8707-a722c257e965,30.28039550,-97.70179968,
1afb09ad-664b-4c8b-b274-f4078726bd72,30.23816681,-97.77914247,false
31424612-edd0-41ac-b303-21d2bc74e5c2,30.19197656,-97.89543879,
cca074a2-d303-493a-b42a-8532657d661d,30.33521954,-97.44146829,true
19b1b737-762d-4878-ab6a-20d88ac5bf0c,30.34390687,-97.96170712,false
bbf038f0-2ee9-44de-9813-a9671fb27188,30.34857340,-97.91147444,true
58900ea5-01e4-402a-91c9-2da63302162f,30.36815576,-97.69730843,true
f9b5d80a-088c-40ee-85cc-680f7f300a2c,30.14851041,-97.78109954,
384c1d56-230c-4c65-a80e-741897131222,30.36899543,-97.51933032,true
5c7b952a-ac0e-43c0-853e-13b147b66eb4,30.27234438,-97.72760076,true
ae56c888-16f0-43fc-989f-9565255ac69e,30.44483636,-97.67808351,false
517441fa-6e1d-4cb0-8164-a1fa03f01301,30.35284746,-97.99210669,
e182267c-5504-4f47-9a7c-508482a69222,30.42191513,-97.55466005,
572fd7c7-02eb-4745-9d49-6fa51bcc3213,30.40158622,-97.84323059,false
5563c567-1b90-4c3e-903b-276584ed8793,30.46506058,-97.59605574,
2a983a04-33c5-41e2-b0d0-42a56261068a,30.36536310,-97.73228505,
21304660-74fc-4533-8993-21dde5632f8d,30.29226557,-97.76065332,false
2a09e962-5a39-469e-b716-853fe583f09a,30.31868503,-97.74096268,true
818068a2-fdc6-4bf5-8485-3e85446aaa7b,30.42333337,-97.56967912,
0b7de3a1-d8e6-4e99-a97d-aefb7823fc03,30.35058625,-97.43341547,
55a94a00-d08c-49c8-a1fa-b366bab6cd63,30.41903162,-97.63264490,false
3819f2a7-d4d6-4304-ab30-fade75bf9cf9,30.23227048,-97.73959513,
8d180288-9b3a-4276-b9b1-c83986245d4b,30.37579060,-97.52110580,true
ad90ab70-74d1-4daa-ba65-0b2afe922f38,30.41094409,-97.63226665,
b106b89c-2d68-4599-bd59-d8429be91b2c,30.22983337,-97.58505780,false
a7bfa23c-741c-4029-9f6c-5112ff83f8b7,30.25792899,-97.70346703,false
31e46f1d-5af7-4fc5-ac62-d5782499a328,30.12257124,-97.81420909,false
49809c2e-f357-4de8-8b52-f12ba69e43d5,30.48793842,-97.86063726,false
cab071fc-402c-483f-a52c-d8bc5ad97a86,30.16876981,-97.79903757,
bed11c06-36f6-4229-9d79-95cab61dcc6b,30.37975574,-97.68740060,false
c6b9d8c1-ce79-4a48-8722-b00911fc7b4d,30.35860163,-97.40589929,false
1a22a719-8d5a-499e-bcf3-eb333894dc03,30.40893768,-97.76962191,true
ac4e1e28-d770-479a-914f-9cd38ca3bdc6,30.43451761,-97.84188791,
0acff97a-1f93-486f-a92d-ac69d7c218e2,30.23824158,-97.56991202,true
a765eea5-dd04-4505-9b80-93eaadfbc9db,30.33759526,-97.87173286,true
620cfa51-ec2f-4d71-ab9b-9e31f3bdaaf4,30.57362362,-97.95724248,
ae61d8cc-2c71-4f53-be19-7a42a1e60f66,30.19173000,-97.78132000,
b3f6c91d-e218-4135-ac0c-02a29150d465,30.17905922,-97.80862618,
e746ecda-7c1b-443e-99fc-7b663dd50159,30.19636416,-97.77366883,
7a0ba330-cb94-405b-8cdb-ba561dc462f3,30.27226374,-97.71740533,false
5f1c43ac-309b-421c-98cc-241902ece5d8,30.17870110,-97.91611341,false
e05cca95-ea44-435b-a230-99ad8419a122,30.29604529,-97.73700646,
5b8712f7-23f2-4731-bf7c-10180737da17,30.35360065,-97.51384527,false
b56df506-b1a3-40be-8638-62dbd07a2226,30.41739968,-97.92049945,
a8f47f20-2936-4933-a56b-b2f712b3ea95,30.29870745,-97.77957287,true
9b64dc00-428c-4142-8d6f-f5964880c2d6,30.41117592,-97.73439088,false
bf25ddc4-078a-4427-ab04-560bce3e19f5,30.43490746,-97.88313633,false
1c16879a-f41b-47b2-b9fd-f7d639be8cac,30.19473419,-97.73079312,true
715793ef-29f1-4ef3-87e7-a8e04f67fbf7,30.28476190,-97.66356869,true
5945e389-5a7d-4e98-b16a-04a7fa9f979c,30.31177600,-97.72786025,true
8aa572f0-88c7-4c51-bd9d-9e1780e9147f,30.48951290,-97.56711268,true
c8928fa4-8fa2-4edc-97d6-79ab289612f9,30.22627751,-97.87829837,
f7f6d999-cb38-466d-985c-7ac2051c2e30,30.52184238,-98.05705488,
02c2d9ee-44ef-476a-8d83-8fad5ac83039,30.12956613,-97.83443787,
30644725-6c74-4d85-b361-424193c6a84f,30.26690985,-97.71604022,false
d805ab21-e511-4aa3-97cc-a68146926841,30.35241328,-97.75908208,
8833d1c8-5942-4924-b606-9a4e5550995a,30.22583310,-97.69650025,false
a29ea360-3461-40b9-b1de-83727feaaf99,30.40857169,-97.63748827,
b6d6badc-c7e3-48da-8f64-b91a256bf2af,30.27933509,-97.69223386,false
3c0de667-61d1-4834-aa45-58704b74c693,30.47176605,-97.62608579,
3f606f68-d65b-4662-b8da-599307c199ef,30.16854504,-97.74351876,
b6eb3a0b-1844-4f2b-9ff9-a11bc42c5356,30.46730679,-97.98443666,
15e07d55-fac7-4eda-b2da-a36367ccbb6d,30.36372739,-97.61814988,
94d66746-c01d-4ad9-80b2-c80e9e80710d,30.42169102,-97.73665283,
