delivery_id,order_id,estimated_delivery_date,actual_delivery_date,delivery_status
2155,526662e7-80ab-4194-a0f5-7c210c205843,2024-03-02,2024-03-02,In Transit
2156,dc08a485-15ac-4824-8e84-066c571fee6b,2024-08-23,2024-08-25,Delivered
2157,d1e4296a-b093-447f-ada1-be593a8f50a5,2024-01-17,2024-01-18,Delayed
2158,02b68d62-cd40-4fa6-b8f5-7ae77025291a,2024-01-30,2024-02-02,Delivered
2159,b4b42ecc-8b06-47f4-9a2d-f98b4455ef85,2023-09-20,2023-09-23,Delayed
2160,41fabdb9-16c0-4087-8913-16c65abd9480,2023-10-29,2023-11-01,Delivered
2161,fe98cf13-f531-4e9a-8cc4-828ff52cbbe4,2023-11-01,2023-11-03,Delivered
2162,6cbae773-f375-442c-a9d7-13f7d7b9a4f1,2024-05-31,2024-05-30,Delayed
2163,8026a672-0813-4ed3-b03b-1f9448e56ff3,2023-12-05,2023-12-08,Delivered
2164,8b1e4aa8-876a-437b-8130-55c3077c562f,2023-11-28,2023-12-01,Failed
2165,9c68eda2-bc7c-4b32-bc99-5995ab090594,2024-01-25,2024-01-25,Delivered
2166,31905f17-814f-44c2-9ced-32d812be4749,2023-10-28,2023-10-30,Delivered
2167,b3e4a5e0-7145-472b-b4af-b92ebfa18ee6,2024-06-14,2024-06-16,Delivered
2168,836c7649-d008-4bb8-9ee4-9bffd7fcead4,2024-05-10,2024-05-09,Delayed
2169,fd9b7a6a-986c-4368-867e-29d22184ec4a,2024-01-01,2024-01-03,Failed
2170,e79447c0-7680-4e97-af04-dfb362047817,2024-05-19,2024-05-20,In Transit
2171,43a5a54a-f08a-4d36-bd99-aa906104db1b,2024-02-01,2024-02-01,Failed
2172,ec35a289-b940-4280-be9a-a71b559fee52,2024-05-07,2024-05-10,In Transit
2173,e82dc7f8-7838-4a0f-8b4a-f16bffdba7c4,2024-01-07,2024-01-06,In Transit
2174,37b31c75-f426-4a0d-8f42-fce556926b00,2024-01-05,2024-01-08,Delayed
2175,3436795b-8a5a-4977-aff0-020440b0febb,2024-01-24,2024-01-23,Failed
2176,25e9eb8a-0295-4799-be85-4713e01af678,2024-03-24,2024-03-27,Delivered
2177,79af6768-784b-47cb-a02b-3e466562310a,2024-04-12,2024-04-15,Delayed
2178,e7b71e68-3878-441d-a6e6-1f1d50d8b5c2,2024-05-17,2024-05-18,In Transit
2179,b78b576e-ae5d-4cba-9622-07dd936a6584,2024-04-19,2024-04-18,Delivered
2180,88179a89-b7b4-46a8-abf0-978eaa22ff48,2024-08-13,2024-08-13,Delivered
2181,706be0ae-0c92-4096-9165-a561c12961fd,2024-02-20,2024-02-19,In Transit
2182,d0154681-4060-4d9e-a9ea-7195dcfa4122,2024-04-18,2024-04-21,Delayed
2183,f21cf6ee-a974-4b65-bf62-f3ae871d414f,2024-07-09,2024-07-10,Delivered
2184,e71f5659-3817-4f27-bc20-dac3d5da1018,2024-04-21,2024-04-22,Delivered
2185,7233ee46-1da5-4105-91cd-1faf4b22a007,2024-01-14,2024-01-15,Delivered
2186,6588c1f2-c215-4db1-8d66-243ad1d238b4,2023-10-17,2023-10-16,Failed
2187,0ac7d834-5fbf-4e16-bb69-a252ada918bd,2024-01-20,2024-01-22,In Transit
2188,b0addb03-62bc-4af5-baf0-dd7d2c095c18,2023-09-14,2023-09-14,In Transit
2189,ffe3c203-3c36-41d6-a00f-444689686e84,2023-12-09,2023-12-10,Failed
2190,3326c69e-6df8-4f36-b94e-ee75b4725d80,2024-03-14,2024-03-15,In Transit
2191,68b0fc73-e5e7-4432-925d-90f6aaa2f7df,2023-12-25,2023-12-25,Delivered
2192,999eefc2-fad5-4943-aa1a-06c5d587db42,2023-10-28,2023-10-28,In Transit
2193,71f7b799-4b12-4d63-bf1f-8eecd143551b,2023-12-24,2023-12-23,In Transit
2194,66a9a133-ffcb-4141-a0c9-72e0ce2d053c,2024-03-09,2024-03-10,Delayed
2195,8d7dce1b-3ce8-4a2e-876f-1cefdc61c797,2023-10-23,2023-10-23,In Transit
2196,a84c701a-9f0c-4a2d-b8be-8692e36a77af,2024-04-04,2024-04-07,Failed
2197,8b035a9d-5e57-4024-aedb-c728b9e2ed35,2023-10-24,2023-10-24,In Transit
2198,254c9632-7626-43b2-b276-eba885b8d7cf,2024-08-31,2024-08-30,Delayed
2199,5d0b98a2-def8-48ef-ad64-c1506334f6c2,2024-02-11,2024-02-12,In Transit
2200,2addcf17-7421-4fb7-bfe3-65ca64713555,2024-06-11,2024-06-10,Delivered
2201,f181d15f-3555-48cc-ba3e-33d53afb4703,2024-07-15,2024-07-17,Delivered
2202,3106c2ef-df2b-4ffc-ad09-50dcbcaadedd,2024-05-03,2024-05-06,Delayed
2203,8b7784bf-04af-472a-9c21-4449dcce3dad,2024-04-01,2024-04-01,Delayed
2204,72070e71-70d0-45a5-8ad8-80c751c9b756,2023-12-29,2023-12-31,In Transit
2205,475c2329-a4cd-4753-9751-50401f1ba91e,2024-05-20,2024-05-23,Delayed
2206,b06ff17b-96b9-4e25-8f9d-61f09744a00f,2023-09-19,2023-09-21,Delivered
2207,6b802629-d218-4755-883a-cb5d85f12626,2024-05-18,2024-05-17,Failed
2208,8b2055fa-d00a-453a-9568-c587434ee7ca,2024-06-26,2024-06-28,Delayed
2209,0f12db44-57c8-445a-9fa5-9be5cc99cea1,2023-11-20,2023-11-22,Delivered
2210,197f8fe9-d5a8-4a27-8ed9-3d7021e14279,2024-04-27,2024-04-28,In Transit
2211,81e21a9c-709e-443b-a0f6-9981357ab758,2023-09-17,2023-09-18,Delayed
2212,b62f6180-a488-414a-9f62-b3c5c60378e2,2024-08-06,2024-08-07,In Transit
2213,34bbc343-0e9b-4ae4-bc54-7e519f1558a4,2024-06-12,2024-06-13,Failed
2214,dd65bbab-79b1-4811-a0f8-60e31682a0cd,2024-03-21,2024-03-22,Delayed
2215,3b012f2d-7071-4539-b88c-b0d259447d92,2024-05-15,2024-05-17,Delayed
2216,d5f3ed30-0e84-4d13-af36-82296375255b,2024-05-17,2024-05-20,Failed
2217,e80de4e5-7fad-450d-b974-38d37c79093d,2024-08-14,2024-08-15,Failed
2218,f91ff698-3b6d-40af-a5c9-acafac9614a7,2023-10-19,2023-10-20,Delayed
2219,b3ed556e-ac48-4d3b-85bd-d70b504378ed,2023-09-30,2023-09-30,In Transit
2220,34983710-bf4d-4165-9452-42c2bb73a58d,2023-10-11,2023-10-13,Delivered
2221,df96bd68-3e25-498d-9991-c2dabc1964ae,2024-02-25,2024-02-24,In Transit
2222,a5e0bf80-3207-4912-9d41-06831da187db,2024-02-20,2024-02-22,Failed
2223,19e6783f-c807-48fe-90fa-81001509ab32,2023-12-18,2023-12-18,Delayed
2224,131e34b9-10f5-432d-98e3-af7ea0600250,2024-03-25,2024-03-27,Delayed
2225,65e402cb-f673-45c4-b7f9-f50b42948056,2023-12-10,2023-12-12,Delayed
2226,c360b15c-7c76-4ec1-8d67-19649a3a3b24,2023-10-25,2023-10-26,Failed
2227,d135a37c-17e1-4eae-8ba7-e9440d7e6b3c,2024-07-17,2024-07-18,In Transit
2228,85c456b9-25c3-44fb-a43d-c413c0ab72b2,2024-08-03,2024-08-05,Failed
2229,978c35b4-9b5b-44a0-bbc4-afc7014a09a1,2024-02-25,2024-02-28,Delivered
2230,4a3576b4-614f-4197-b7b7-57e3df3666fd,2023-12-24,2023-12-25,Delayed
2231,1f1f3f09-25c1-4735-bee7-1a2d04894cf6,2024-08-15,2024-08-16,In Transit
2232,7f172864-0d16-410f-84e6-663fca64d0bd,2024-03-29,2024-03-31,Failed
2233,b97ea4fe-2b06-49b7-a957-2ca1f5a713c4,2024-04-05,2024-04-08,Failed
2234,9c42634a-3d85-44e8-afd9-0ea4df60996c,2024-05-02,2024-05-04,Delayed
2235,59b2faf7-2407-4c20-8874-cb1de8250dc0,2024-08-28,2024-08-30,Delivered
2236,4be8d4af-c4d8-44a7-8f57-1191091d4aa9,2024-07-27,2024-07-27,Delivered
2237,7bb2a58c-9def-4841-82ae-35f74f08e5a8,2023-09-30,2023-10-03,Delayed
2238,52819157-0638-46b4-b7ba-e8dcd51e4a67,2023-11-08,2023-11-10,Delayed
2239,bfa3ff24-dce4-40a0-8d02-0ee066eea068,2024-02-01,2024-02-02,Delivered
2240,a8c3ca73-d788-41c0-af26-7888b07dd199,2024-01-24,2024-01-27,Delayed
2241,f0e54443-dba1-4b4c-afad-9141c1a90d2c,2024-02-07,2024-02-10,Delivered
2242,f1a1b2af-4036-48f3-a02c-abd1ee8507e8,2024-01-04,2024-01-03,Failed
2243,a84d9fde-4321-4235-86b8-f105f8e23ae9,2023-12-22,2023-12-25,Failed
2244,594d9377-5c3a-4c77-8a75-499a3725d9e8,2024-06-04,2024-06-07,In Transit
2245,15d5b0c4-2ccd-41b4-9372-d5e660ab4e54,2023-11-18,2023-11-19,Delivered
2246,7b0b40be-c0b6-42a0-a021-ee58139cfdcd,2023-09-20,2023-09-22,Failed
2247,92a73350-f3ae-49c7-ab24-a712a45e23d7,2024-06-23,2024-06-26,In Transit
2248,f9f42933-43e4-4380-87a1-145910df04d2,2024-07-21,2024-07-22,Delayed
2249,db2f0596-a090-4b23-8da5-19569cf2695b,2023-11-09,2023-11-09,Delayed
2250,4ea34c29-5ddd-41bd-ae4e-3790e6ec5654,2023-12-16,2023-12-19,Delayed
2251,83ec0216-30e0-4d99-86c7-c74ad1e38b49,2023-12-01,2023-12-03,In Transit
2252,f0f010f4-9a9e-4737-a828-5341518e55e7,2024-06-26,2024-06-26,Delayed
2253,b407dcad-63a4-4348-bff6-cd7c4c7cd707,2024-06-27,2024-06-30,Delivered
2254,d145db42-4c84-4379-aa81-4b7041bd9aa0,2024-08-04,2024-08-06,Delivered
2255,9239a3e1-9e45-4469-a0a3-ee8520e1d025,2024-03-17,2024-03-17,In Transit
2256,1f481cf5-80db-42d6-8384-a7ae53034020,2024-08-22,2024-08-21,Delayed
2257,2b4b7a3f-f7e2-4b95-b3ef-6aea2de15718,2023-12-13,2023-12-15,In Transit
2258,e6584043-214b-467f-87df-8c76b239c62b,2023-12-29,2023-12-30,Failed
2259,e3c4baf6-7b60-4cc6-a27a-8869d9437ffc,2023-11-29,2023-11-29,Failed
2260,78a4207a-ccb2-4ab4-989a-f2c7cf638db2,2024-04-07,2024-04-08,Delayed
2261,693b34f6-890a-4f8a-a6ea-5a5a4bd1c27c,2023-12-28,2023-12-31,Delayed
2262,ca305ac9-d9fc-42d2-be40-38622e5ff681,2024-08-06,2024-08-05,Failed
2263,e52bfa26-17e3-43de-9869-0d60025388a9,2024-03-10,2024-03-09,Failed
2264,9167c4d7-dc28-43b9-9c67-107af97758be,2024-01-11,2024-01-12,Failed
2265,81ac79d2-9666-48c0-9386-09e5bb4e5b5d,2024-01-04,2024-01-04,In Transit
2266,d1b855aa-6bdc-4347-9486-797d75e6d6bd,2024-08-14,2024-08-14,Delayed
2267,e5c9892d-d820-4137-bd1c-d56557417e01,2024-03-17,2024-03-19,Failed
2268,2cc42878-3cb1-42f5-b888-48249f673fbf,2024-07-20,2024-07-23,In Transit
2269,7d2c7747-c650-4379-9a5f-3b7685e19b3a,2024-02-06,2024-02-06,Delivered
2270,fd106a79-4b58-45b7-b4d6-dc1b53b8cf45,2023-11-24,2023-11-24,Delayed
2271,3456896f-0d89-4861-aea8-15e68408b199,2024-01-17,2024-01-19,Delayed
2272,f77fc177-8ee2-42cd-ad6f-fc58b5dfd568,2023-09-09,2023-09-12,Delivered
2273,8b2055fa-d00a-453a-9568-c587434ee7ca,2024-06-25,2024-06-26,Delivered
2274,cbe52e25-da23-4304-9902-3e402f00b315,2023-10-16,2023-10-15,Failed
2275,932df343-1f8a-4349-9590-f02a63408bae,2023-11-30,2023-11-30,Delayed
2276,b5957909-05d8-4f8d-b1cb-dd7d58545cbd,2024-02-14,2024-02-13,Failed
2277,7a8405cc-fb06-4a47-b14b-c0f822c1acdf,2024-07-06,2024-07-05,In Transit
2278,c4e0ac40-452b-4f0f-b923-4807763f7f04,2024-09-02,2024-09-03,Delivered
2279,d965290b-a332-47a5-938a-8880867fb300,2024-08-15,2024-08-18,Delivered
2280,81245c21-75a8-4f4f-8ea1-b71005c14375,2024-01-25,2024-01-27,Failed
2281,d0ab00e2-055f-49c6-87bc-9468cf30b3f2,2024-07-21,2024-07-20,In Transit
2282,60fe436f-2a86-411f-a057-2959b1d4e860,2024-05-19,2024-05-22,In Transit
2283,bf24bec2-3967-403f-8ba9-aecb43666221,2024-01-06,2024-01-08,Failed
2284,6c671952-1529-4934-a037-c6bb289fd0ce,2024-01-31,2024-02-02,In Transit
2285,0ebcdd31-2fd8-4c66-bd67-c7fa756d9d24,2024-06-19,2024-06-18,Failed
2286,97452692-553f-42fa-90ac-96d0931754b0,2024-02-28,2024-02-29,Delayed
2287,84ec7c8b-afa6-4189-9e40-5d9e19b1397a,2024-04-30,2024-05-01,Delivered
2288,1ac5809b-2a88-4374-8884-5d0b0f17791e,2024-05-28,2024-05-30,In Transit
2289,807c5e2a-0c87-48f6-84b6-eeb738f6d834,2023-10-05,2023-10-06,Delayed
2290,8041351c-e65f-4614-aea9-2ff2ddc73752,2024-05-17,2024-05-16,Delayed
2291,8811529d-4337-4eb2-a76b-7990068ca7ad,2024-03-10,2024-03-12,Delayed
2292,64bd37ca-d4ae-4b5f-9c68-935fb3efe897,2023-10-01,2023-09-30,Delivered
2293,10870f48-90c9-410e-8bc0-51752bd34dc4,2024-01-17,2024-01-20,In Transit
2294,2fe4dbdd-b842-414b-a17d-7352a5027806,2023-11-29,2023-12-02,Failed
2295,0b6539cb-3552-4ff0-b86b-5771e9a1b5ab,2024-07-04,2024-07-04,Failed
2296,4cff4076-e53f-48fa-bcab-4c9e53b7b42a,2024-04-05,2024-04-08,Delayed
2297,ce80e7db-b591-4dbb-8440-d6fbabc78b29,2024-07-18,2024-07-20,Failed
2298,5faf7e62-2bd8-4f2e-9f89-1637a70cae96,2023-10-15,2023-10-15,Delayed
2299,20ce738d-d6bf-41f2-bccd-d4df541836f5,2024-06-29,2024-07-02,Delayed
2300,de2531c9-e3e1-453a-9255-f07ec7ca98ca,2024-07-25,2024-07-24,Delivered
2301,6c89286f-108e-4981-b7bc-0d10e8bdc7a2,2023-10-05,2023-10-07,In Transit
2302,60cab956-b9b6-4f3b-92cc-e2ab0eecfb37,2024-03-19,2024-03-19,Failed
2303,8b89a743-5b78-42ca-903b-0824cee5de94,2024-07-06,2024-07-05,Failed
2304,bab6260c-1fae-4b72-af6d-205abf4d8bca,2024-08-10,2024-08-11,Failed
2305,398c684b-2825-4baf-8065-bbb37f564412,2024-06-15,2024-06-18,Failed
2306,8c65c074-9944-4889-be80-58b61fdcc0be,2023-12-17,2023-12-19,Failed
2307,4fe278b6-2908-4e0c-be75-95a73612dce6,2024-09-02,2024-09-05,Failed
2308,a84c701a-9f0c-4a2d-b8be-8692e36a77af,2024-04-07,2024-04-06,Delivered
2309,b58c2dc8-5a5f-453e-8641-978708383112,2023-09-30,2023-09-30,Failed
2310,ab2c7478-921b-4e7a-8736-dd8be247e0a1,2023-10-20,2023-10-23,Delayed
2311,475c2329-a4cd-4753-9751-50401f1ba91e,2024-05-21,2024-05-22,Delayed
2312,0f526912-e8f6-48ee-92f2-183db28cf73d,2023-12-20,2023-12-23,Delivered
2313,c64a630d-2beb-4b1d-9fd9-1006ccff35b0,2024-07-26,2024-07-25,Delayed
2314,5427abc8-6ef6-4336-8216-801070c22d15,2024-08-20,2024-08-22,Delivered
2315,8b7784bf-04af-472a-9c21-4449dcce3dad,2024-03-31,2024-04-03,Delivered
2316,cd84fbed-b001-4ccd-b856-ea8145394ced,2024-05-15,2024-05-14,In Transit
2317,03ed6fdc-cd8d-45b2-864d-f45bc38a8b5b,2023-09-30,2023-09-29,Delivered
2318,a08d4399-c4f9-4893-88d4-630b454ec721,2023-09-12,2023-09-13,In Transit
2319,7cd57b9b-eefd-4d99-901c-63ad0e05564b,2024-04-07,2024-04-07,Delayed
2320,56eb9fa6-1a5e-498e-9cbf-51d11cabdf57,2024-02-16,2024-02-19,Delayed
2321,699e0a44-bd6c-4401-b717-c6f7367cd387,2024-07-31,2024-08-03,In Transit
2322,69214a7e-798b-4e71-98f4-52fa4b3c8028,2023-12-19,2023-12-21,Delivered
2323,317a3c05-8918-4c96-af99-7a8a158d6069,2024-07-11,2024-07-14,Delivered
2324,2472bd7c-6ad1-4e8f-a270-7a0f79ea1a4f,2024-05-25,2024-05-25,Failed
2325,157147fb-7690-41db-bca9-92119defe63f,2024-06-26,2024-06-28,Delivered
2326,164acb7e-6803-4d37-a391-9b88cbe5945e,2023-09-29,2023-10-01,Delivered
2327,c0d39420-37b3-4c42-9d4c-5fb682b93dc8,2024-07-07,2024-07-06,Failed
2328,88781b16-434f-4e36-a295-28486d93226b,2024-02-09,2024-02-11,Failed
2329,a4ee2c25-332d-430e-8aac-8802ea59bb56,2024-06-19,2024-06-19,In Transit
2330,7d5945fe-d0f2-43ea-a617-0fe31e08116c,2024-08-31,2024-09-01,Delivered
2331,e6d53416-ba47-402d-8c2f-24bf71e7aec2,2024-05-20,2024-05-21,Delivered
2332,3b8dbe32-2fc8-4a5c-af4b-e9fb2698d924,2024-05-17,2024-05-17,Failed
2333,90a9ffc0-ba4d-49ca-9671-2a7d3f4f7ca3,2024-02-24,2024-02-26,Failed
2334,db33f462-f3fe-45c4-a8e4-bac31605370a,2024-03-05,2024-03-04,Delivered
2335,1f12776e-109e-4734-8918-1341a0f710fc,2023-09-07,2023-09-10,Failed
2336,c4c63195-0b19-426e-afa1-edd0b0ac72cd,2024-07-29,2024-07-31,Delivered
2337,619011c9-b7a7-4b37-8444-720d4e756f19,2023-09-13,2023-09-12,In Transit
2338,4e2f44b8-23bf-4507-b9df-d1360699d7e2,2024-04-04,2024-04-06,In Transit
2339,1a7e2fe5-a3d9-4966-afbc-c6e2ee0bfa0d,2024-06-20,2024-06-21,Failed
2340,339237ab-1538-437d-8927-d6d5cb946281,2023-09-07,2023-09-09,Failed
2341,02a1226f-4bbd-4ed4-aff9-ae8e75b91aaf,2024-04-30,2024-05-03,Delayed
2342,4331aa5f-f6a4-4226-b019-dc87b9079210,2024-04-11,2024-04-10,Delayed
2343,2292b99c-6c6d-4dc6-a6b1-5d805dd5b52a,2024-05-27,2024-05-27,Delayed
2344,23a1abf5-3644-4ca0-bbc1-b6a47f78c7b8,2023-10-12,2023-10-13,Delayed
2345,0f605631-0f81-4b94-a17c-9c9c71252f00,2024-03-14,2024-03-14,In Transit
2346,1f022e4a-ef4b-4a18-b634-75d090d289f1,2024-03-09,2024-03-08,Delayed
2347,d3e4d938-bfac-4543-9b1f-3790bfd25907,2024-03-16,2024-03-15,Delayed
2348,c47b5f19-f2c4-483d-b25b-a12fda1389da,2024-01-02,2024-01-05,Delivered
2349,9459edb4-9eb0-47f1-b30a-d91d984adba1,2023-09-19,2023-09-22,Delayed
2350,219d618d-336a-4e64-8f63-954c67a285a5,2024-05-02,2024-05-04,Delayed
2351,230bfe6a-4999-49f9-9132-ac28307c91fa,2024-05-27,2024-05-30,Delayed
2352,e8eaa531-7d63-47f7-ac7d-e84f835196af,2023-12-25,2023-12-28,Delayed
2353,72ae1522-8132-4ad1-8bcb-45c30f504ffc,2024-02-07,2024-02-09,Failed
2354,1a47c2d3-6744-4497-82d7-1664752d70f4,2024-03-18,2024-03-21,In Transit
2355,deed43d6-9104-482b-9ea9-953a03182cae,2024-08-05,2024-08-08,In Transit
2356,23a1abf5-3644-4ca0-bbc1-b6a47f78c7b8,2023-10-11,2023-10-14,In Transit
2357,88e15c95-f8e4-4a11-a1f2-73ce6da6e742,2023-11-04,2023-11-04,Delivered
2358,a5ce142f-d6a1-4aa9-b45c-a9d7138860e0,2024-02-06,2024-02-07,Failed
2359,59f0a76c-96e4-474e-a31c-6789ecc6149f,2024-08-20,2024-08-19,Delayed
2360,237cd9b8-2246-464b-9b90-0f4e80210655,2023-12-27,2023-12-26,Delivered
2361,7adc13b4-e997-4d90-a8b5-1613d0d4b288,2024-07-04,2024-07-07,Delayed
2362,f8000b1f-8fa2-4f91-9cf5-4d6f0b8374f7,2024-02-06,2024-02-07,Delayed
2363,90226143-76c0-4682-8d3e-7c7fbd80b064,2024-05-19,2024-05-22,Delayed
2364,cf6b3000-2f93-433c-b75b-20e6ba10a86f,2024-04-10,2024-04-12,Delivered
2365,4142593c-4549-4408-8106-762a4e698385,2024-02-03,2024-02-05,In Transit
2366,67f5bacb-564b-4f4b-ac7b-c098fa91f66c,2024-03-27,2024-03-26,Delayed
2367,1914a049-debd-4b79-b4f6-2b5f88bace11,2023-11-14,2023-11-17,Delayed
2368,169d2721-2a83-4b2e-81d8-b99b8d1da39d,2023-11-29,2023-12-02,Delayed
2369,1f47c48a-363d-4da3-b8f6-c16f9d4c52f5,2024-04-09,2024-04-11,Delayed
2370,78a4207a-ccb2-4ab4-989a-f2c7cf638db2,2024-04-07,2024-04-07,In Transit
2371,8fb6f519-7ec4-4456-8138-130f4512ed18,2023-10-09,2023-10-09,Delivered
2372,5078ac20-782c-4279-b4bd-c06ee1d40f3d,2023-11-19,2023-11-20,Failed
2373,d5f91900-e9d6-4dc8-8e0b-bd934a237e3a,2024-04-28,2024-04-28,Delivered
2374,496ce450-09f5-4ba3-b032-0e8b8a310295,2024-04-14,2024-04-13,In Transit
2375,c0d39420-37b3-4c42-9d4c-5fb682b93dc8,2024-07-09,2024-07-09,Failed
2376,963de11c-f658-4679-aecd-616e54b201f2,2024-04-18,2024-04-20,Delayed
2377,2593e683-78e8-48ed-ae3a-bfb258d380c0,2024-07-16,2024-07-17,Delayed
2378,d8544c24-50d3-4e98-b90d-d47a33fca87f,2023-12-21,2023-12-21,Delivered
2379,fe203cfc-3ecb-4c92-beb4-240ec0720a47,2024-08-28,2024-08-30,In Transit
2380,812fe4da-aba1-46ba-97a2-bcd720de82dd,2024-01-25,2024-01-25,Delayed
2381,62af6bec-6e8e-4b50-b051-fc0c6b078136,2024-03-21,2024-03-24,In Transit
2382,e4795077-3fb6-4179-a527-7cf3ba300568,2024-06-23,2024-06-24,Delayed
2383,b0d4b8d4-7ac6-4302-ab9a-3008919b2aae,2024-01-27,2024-01-30,In Transit
2384,082e07a5-a466-4557-9c8b-18d8143d5808,2024-07-13,2024-07-15,Delayed
2385,72f9f02d-cfe9-44ff-b8c1-fa18465ea171,2023-12-04,2023-12-04,Delivered
2386,0e98edb2-637c-488c-8fde-27392b0978f6,2024-04-13,2024-04-15,In Transit
2387,e03ccc8a-45e4-45ab-8b60-8d8dfea6dc51,2024-07-02,2024-07-03,Delayed
2388,32190987-e3a0-4b3c-b84a-afa5cdb453e3,2024-08-21,2024-08-24,Failed
2389,96a2e066-d070-4583-af99-5fcb0b95634e,2024-07-26,2024-07-26,Delivered
2390,ab3dccf4-1426-45eb-a0f7-3a5caba0b5cf,2024-04-07,2024-04-06,Failed
2391,0004f687-8f5f-462f-99fc-47b28ed21847,2023-09-20,2023-09-22,Failed
2392,b97ea4fe-2b06-49b7-a957-2ca1f5a713c4,2024-04-02,2024-04-03,Failed
2393,2cf39773-bd46-4293-a206-73f41e138c40,2024-03-14,2024-03-14,Delayed
2394,20499da5-899e-4564-a17f-7b6f3095dbf9,2024-06-02,2024-06-04,Delivered
2395,390d4c5f-5402-4ff7-b947-fdfccaeacaf6,2024-07-24,2024-07-27,Delayed
2396,2a46ff00-06f2-498c-8afd-eabceb13a3ee,2024-08-25,2024-08-26,Delayed
2397,8a3b408d-d249-4752-9d32-a09a71097585,2023-12-11,2023-12-12,Failed
2398,97e5b3f2-fb86-4072-ab1d-a70b6fae314e,2023-12-10,2023-12-09,Delivered
2399,223b7280-4089-461f-9ba1-6303f6b9f0da,2024-04-08,2024-04-10,In Transit
2400,df164021-a624-4866-b5fe-44caf730f6f8,2024-05-02,2024-05-03,In Transit
2401,aeed7218-206a-4680-bbdc-572c297b7708,2023-11-15,2023-11-17,In Transit
2402,fb1c3557-427a-4b79-9500-e946378c9cf5,2024-07-10,2024-07-10,In Transit
2403,4f6c1615-03a9-4ade-a22c-5aa741eeda7b,2023-10-10,2023-10-10,Failed
2404,d750f310-ed75-44a9-b291-f90af8b4e4df,2023-11-28,2023-11-29,Delayed
2405,dbe375c1-87b2-4ec7-ab62-bc9cf3c147e6,2024-03-01,2024-03-01,In Transit
2406,172b57b3-44dc-40e0-b20c-68e33cf055c0,2023-12-08,2023-12-08,Failed
2407,05b87b53-488f-4e92-8934-4d07e18c2935,2024-01-13,2024-01-12,Failed
2408,f6706b64-3435-4ba5-b982-0c3750ce2f80,2024-01-05,2024-01-07,Failed
2409,02a2006b-c36a-4049-aaea-55b11a0756f1,2023-09-08,2023-09-10,Delayed
2410,a633d882-b6c1-4daa-850e-bdc31d6f4f1d,2023-09-05,2023-09-08,Failed
2411,00e2755c-dfdf-4cb0-b848-616538667e42,2023-10-19,2023-10-19,In Transit
2412,bc5ae4cd-424b-4ce0-9719-1f9834e67e94,2024-08-05,2024-08-05,Delivered
2413,dc551e85-b336-48f7-bf92-e7870ff1d9e0,2024-03-30,2024-03-30,Delivered
2414,61dd0906-31cc-46ca-a742-056af829f4c5,2024-03-28,2024-03-28,Delayed
2415,241daf86-1894-4599-898d-2075ce3159f6,2024-03-30,2024-03-31,Delivered
2416,64558369-b980-41a9-8a85-9ec9a884f467,2023-10-20,2023-10-23,Delayed
2417,7516ee7a-a792-4ad1-9bb7-a51b207b1023,2024-04-21,2024-04-24,Delayed
2418,9d426e27-4810-4fe0-b312-3057a594a9b9,2023-12-10,2023-12-09,Failed
2419,0db7c675-4380-4793-9128-c13987e951c0,2024-08-07,2024-08-10,In Transit
2420,9ef9d457-c39f-48df-9aa6-c6f3a89f90c2,2024-02-17,2024-02-16,In Transit
2421,9b767d5e-fa54-4b34-884c-2e45dfb345e5,2024-05-27,2024-05-30,Failed
2422,0632c37a-e17c-480c-a1dc-03d35f2abbac,2023-12-18,2023-12-18,In Transit
2423,3b212748-7e5c-473c-8d65-5b30ccdd27d9,2024-02-19,2024-02-18,Delivered
2424,cf7d2182-496c-4573-bec3-c825f4543d9c,2023-11-24,2023-11-23,Delivered
2425,70e8e815-3e3b-4aec-aeaa-b2cf6599c850,2024-04-30,2024-05-03,In Transit
2426,d799fab4-a02c-4fe1-a495-0627603c9aff,2024-06-23,2024-06-26,Failed
2427,01dc8994-5160-4142-934e-fe2a55f8d5b6,2024-05-27,2024-05-26,Delayed
2428,bdd466d5-236f-4e39-b403-776d8a643f30,2024-08-01,2024-08-01,Delayed
2429,cda8f8d3-540a-489a-98af-0478b1308251,2023-09-19,2023-09-22,In Transit
2430,0fb20925-449d-45d7-b19d-4be8e77baba5,2024-06-28,2024-06-29,Failed
2431,ee9349d4-0fdb-4cc5-b1f4-f42b29bb95f1,2024-01-08,2024-01-07,Failed
2432,467b2d92-5d96-48f3-a7fe-7df4989fa322,2024-03-13,2024-03-16,Failed
2433,be5a680c-f5d5-4f67-b4b2-ad4bbbbf26c6,2024-07-02,2024-07-04,Delayed
2434,facfb16c-289d-4d38-bb5e-49a1574ef78c,2024-05-11,2024-05-11,Delivered
2435,5721c57b-f455-44fc-8ca0-b7c2d1146424,2024-06-06,2024-06-06,Failed
2436,8477f2ce-a4b8-41c7-a145-681dc1b64288,2024-05-03,2024-05-05,In Transit
2437,a07be472-2b90-4bfd-b6dd-466276e7c186,2024-05-06,2024-05-05,Failed
2438,49d6d269-e4a3-46e1-bf9e-43373f2af2ce,2024-08-02,2024-08-02,Failed
2439,8cabc78b-756a-4178-b08e-ff5288d08f8c,2024-03-06,2024-03-08,Delivered
2440,b907da97-c8e0-49b4-8dfd-6140a7dd2f30,2024-06-13,2024-06-13,Delayed
