order_id,product_id,quantity,sales,discount,profit
52c44e16-ecbc-4ea8-8065-ede4a07483e0,442,9,247.29,0.31,52.63
52c44e16-ecbc-4ea8-8065-ede4a07483e0,313,1,563.95,0.07,261.36
491c51cc-7e29-4826-8af1-689f1acb2d30,220,9,130.94,0.02,43.06
7bc9e322-ab5d-41ad-9e60-6fe76ccb769f,471,8,744.72,0.09,306.17
7bc9e322-ab5d-41ad-9e60-6fe76ccb769f,20,10,480.82,0.22,160.23
7bc9e322-ab5d-41ad-9e60-6fe76ccb769f,165,3,191.71,0.48,22.85
7bc9e322-ab5d-41ad-9e60-6fe76ccb769f,367,2,842.47,0.28,73.17
7bc9e322-ab5d-41ad-9e60-6fe76ccb769f,177,1,158.96,0.34,13.28
f5b4802d-5f7f-4248-8529-225386f05b62,17,5,472.67,0.45,67.69
f5b4802d-5f7f-4248-8529-225386f05b62,371,8,59.35,0.36,15.9
f5b4802d-5f7f-4248-8529-225386f05b62,366,6,420.95,0.43,106.41
f5b4802d-5f7f-4248-8529-225386f05b62,366,3,181.81,0.44,30.46
ecc6e231-5cf7-4e7e-a150-a25cd30ed23b,353,3,1294.66,0.2,140.02
682cef1d-0ec8-4a58-95e6-a76a7aaed88d,447,2,602.68,0.15,157.53
682cef1d-0ec8-4a58-95e6-a76a7aaed88d,382,7,500.28,0.13,95.23
682cef1d-0ec8-4a58-95e6-a76a7aaed88d,168,2,657.92,0.31,172.15
682cef1d-0ec8-4a58-95e6-a76a7aaed88d,314,1,108.71,0.09,43.29
44744b57-11ee-4ac6-8d96-96b38bc09d40,25,5,371.24,0.22,63.49
44744b57-11ee-4ac6-8d96-96b38bc09d40,104,6,92.7,0.04,26.37
44744b57-11ee-4ac6-8d96-96b38bc09d40,44,1,923.65,0.17,198.74
44744b57-11ee-4ac6-8d96-96b38bc09d40,269,1,414.42,0.16,105.48
44744b57-11ee-4ac6-8d96-96b38bc09d40,130,1,624.79,0.39,141.86
1e349f0a-1863-4c02-a41a-b0208d9d70e7,365,9,537.63,0.07,214.61
0f526912-e8f6-48ee-92f2-183db28cf73d,444,5,53.92,0.18,6.17
0f526912-e8f6-48ee-92f2-183db28cf73d,487,4,779.91,0.36,215.42
0f526912-e8f6-48ee-92f2-183db28cf73d,207,1,587.32,0.1,141.04
0f526912-e8f6-48ee-92f2-183db28cf73d,328,9,790.39,0.28,151.23
520f37a2-e7b3-4a8e-88cd-f18a0f56b3fe,96,5,696.43,0.22,180.55
520f37a2-e7b3-4a8e-88cd-f18a0f56b3fe,123,4,91.35,0.46,5.01
520f37a2-e7b3-4a8e-88cd-f18a0f56b3fe,473,6,268.06,0.11,116.5
7e1b1dab-8da1-4aa9-a118-62d9809d6205,282,10,216.26,0.37,30.54
23571189-c473-4532-bca2-f853b10c0a98,25,10,566.6,0.32,186.79
23571189-c473-4532-bca2-f853b10c0a98,184,1,206.25,0.41,59.46
725d3817-4f2d-45e9-8baf-f66e2d4ed243,167,9,243.92,0.18,70.22
725d3817-4f2d-45e9-8baf-f66e2d4ed243,299,7,781.42,0.12,210.22
725d3817-4f2d-45e9-8baf-f66e2d4ed243,450,3,1030.73,0.07,292.44
db0f8ffb-8924-45ea-91fe-97f4bc1e7fc3,41,1,418.1,0.17,60.43
db0f8ffb-8924-45ea-91fe-97f4bc1e7fc3,138,7,57.31,0.16,19.31
db0f8ffb-8924-45ea-91fe-97f4bc1e7fc3,359,7,23.87,0.28,4.89
db0f8ffb-8924-45ea-91fe-97f4bc1e7fc3,404,2,763.69,0.38,233.79
2cd65dd5-fb1f-4aa2-991d-8daeaeb07072,35,8,345.11,0.41,24.53
2cd65dd5-fb1f-4aa2-991d-8daeaeb07072,345,8,774.57,0.23,276.61
2cd65dd5-fb1f-4aa2-991d-8daeaeb07072,306,10,500.12,0.18,166.93
a5a6e05e-6bd8-4cc4-8c00-d1887d9e175a,152,5,170.04,0.1,58.72
dbe375c1-87b2-4ec7-ab62-bc9cf3c147e6,236,4,433.01,0.09,89.61
dbe375c1-87b2-4ec7-ab62-bc9cf3c147e6,152,8,1059.1,0.12,405.05
dbe375c1-87b2-4ec7-ab62-bc9cf3c147e6,500,10,760.54,0.27,140.35
dbe375c1-87b2-4ec7-ab62-bc9cf3c147e6,3,10,237.33,0.32,39.52
dbe375c1-87b2-4ec7-ab62-bc9cf3c147e6,76,10,107.82,0.4,15.84
61244c5a-ddd9-4aec-83e0-b7999530018c,227,5,725.65,0.43,170.01
61244c5a-ddd9-4aec-83e0-b7999530018c,71,2,1185.75,0.28,148.21
61244c5a-ddd9-4aec-83e0-b7999530018c,469,5,470.92,0.31,63.8
9ef9d457-c39f-48df-9aa6-c6f3a89f90c2,239,5,581.28,0.33,190.6
9ef9d457-c39f-48df-9aa6-c6f3a89f90c2,479,6,1123.89,0.34,334.18
9ef9d457-c39f-48df-9aa6-c6f3a89f90c2,238,5,145.32,0.47,24.35
9ef9d457-c39f-48df-9aa6-c6f3a89f90c2,106,4,900.25,0.1,359.33
9ef9d457-c39f-48df-9aa6-c6f3a89f90c2,98,10,323.84,0.25,46.31
cf799312-f8b2-4ce3-9a6e-0ce8582906ff,316,7,949.79,0.16,104.68
cf799312-f8b2-4ce3-9a6e-0ce8582906ff,190,2,912.59,0.22,143.18
cf799312-f8b2-4ce3-9a6e-0ce8582906ff,383,6,930.19,0.45,108.17
cf799312-f8b2-4ce3-9a6e-0ce8582906ff,268,3,27.98,0.03,7.95
208cb117-32d3-4891-bea5-26f25655a642,181,4,121.02,0.1,38.91
208cb117-32d3-4891-bea5-26f25655a642,292,8,196.84,0.01,74.16
82f46a66-06e5-49c5-b063-468951240b22,66,3,268.75,0.16,45.85
82f46a66-06e5-49c5-b063-468951240b22,93,8,1156.56,0.32,282.21
bf2c7a73-d5f9-42f5-832a-17e42a82302f,317,2,659.86,0.0,227.93
bf2c7a73-d5f9-42f5-832a-17e42a82302f,426,7,914.17,0.3,115.08
bf2c7a73-d5f9-42f5-832a-17e42a82302f,445,1,61.15,0.35,12.86
d5f3ed30-0e84-4d13-af36-82296375255b,64,8,976.76,0.42,71.01
d5f3ed30-0e84-4d13-af36-82296375255b,181,1,525.58,0.45,64.11
d5f3ed30-0e84-4d13-af36-82296375255b,327,1,743.78,0.16,202.69
d5f3ed30-0e84-4d13-af36-82296375255b,164,2,599.46,0.06,62.48
2a3d15ee-a708-49ef-98ca-11f111044e99,453,1,133.32,0.01,22.01
2a3d15ee-a708-49ef-98ca-11f111044e99,354,2,758.22,0.5,90.47
2a3d15ee-a708-49ef-98ca-11f111044e99,431,6,512.39,0.06,207.26
798b344b-410c-4ea4-8219-02065d87ecea,152,7,539.53,0.46,54.47
798b344b-410c-4ea4-8219-02065d87ecea,110,9,547.9,0.28,40.48
3e993a6c-a9ec-4488-99de-0869c3452d02,41,4,117.98,0.14,24.6
3e993a6c-a9ec-4488-99de-0869c3452d02,45,5,871.46,0.32,169.94
3e993a6c-a9ec-4488-99de-0869c3452d02,364,1,719.35,0.02,217.73
3e993a6c-a9ec-4488-99de-0869c3452d02,293,4,645.82,0.2,134.31
9fdcaccb-da7a-4b00-bf8f-8a7f82e8d1a1,478,2,599.88,0.19,149.36
9fdcaccb-da7a-4b00-bf8f-8a7f82e8d1a1,129,9,662.98,0.29,95.1
9fdcaccb-da7a-4b00-bf8f-8a7f82e8d1a1,6,5,181.65,0.01,32.9
9fdcaccb-da7a-4b00-bf8f-8a7f82e8d1a1,3,8,575.82,0.14,130.68
9fdcaccb-da7a-4b00-bf8f-8a7f82e8d1a1,144,9,98.22,0.33,23.56
14b3ee06-4c1f-4e16-8206-baf9dc506c61,197,4,117.41,0.03,31.63
7d697c2b-ce87-4ed1-a260-958af27e7671,129,10,862.15,0.33,163.14
7d697c2b-ce87-4ed1-a260-958af27e7671,498,7,1033.16,0.35,104.47
7d697c2b-ce87-4ed1-a260-958af27e7671,242,8,288.8,0.02,50.34
09516d3c-3e10-4e32-af55-684d0e6aa25c,396,4,1254.89,0.27,295.31
09516d3c-3e10-4e32-af55-684d0e6aa25c,128,3,449.17,0.0,84.32
7f33b6ea-d3ae-4aed-a68a-1b7845d1115b,329,5,399.83,0.18,160.51
7f33b6ea-d3ae-4aed-a68a-1b7845d1115b,85,4,555.42,0.06,214.49
7f33b6ea-d3ae-4aed-a68a-1b7845d1115b,95,5,616.79,0.31,175.25
7f33b6ea-d3ae-4aed-a68a-1b7845d1115b,136,2,741.19,0.13,162.22
776e3626-d59b-45cb-bdd2-7659fee7ae2e,477,5,724.9,0.45,98.32
776e3626-d59b-45cb-bdd2-7659fee7ae2e,497,2,235.67,0.11,73.06
776e3626-d59b-45cb-bdd2-7659fee7ae2e,342,9,1011.6,0.44,262.31
776e3626-d59b-45cb-bdd2-7659fee7ae2e,1,8,876.67,0.34,283.2
776e3626-d59b-45cb-bdd2-7659fee7ae2e,50,8,664.32,0.42,155.07
bd6d4420-2152-46ad-847a-fa3c185c9f84,344,1,530.19,0.41,102.22
bd6d4420-2152-46ad-847a-fa3c185c9f84,380,2,752.2,0.24,191.99
bd6d4420-2152-46ad-847a-fa3c185c9f84,37,8,941.57,0.07,182.5
feaaa33e-f455-4ce0-8014-84d8935fa6ff,165,7,29.6,0.14,5.77
3e99131f-a423-407a-91b0-936f547cd20d,90,2,793.34,0.44,195.49
f5ffdc5b-55e1-4ebf-bf20-396378052aaa,45,2,438.28,0.08,124.76
f5ffdc5b-55e1-4ebf-bf20-396378052aaa,165,9,152.9,0.25,42.65
f5ffdc5b-55e1-4ebf-bf20-396378052aaa,258,8,1350.41,0.14,563.0
cb80e1d1-7275-4395-858e-0b713d9df02b,85,7,933.53,0.24,97.29
cb80e1d1-7275-4395-858e-0b713d9df02b,426,9,611.3,0.37,155.18
cb80e1d1-7275-4395-858e-0b713d9df02b,32,1,792.9,0.02,122.01
9b1e30f2-a543-4459-82d0-8ec69536c2f4,140,1,413.27,0.39,51.72
9b1e30f2-a543-4459-82d0-8ec69536c2f4,500,5,959.43,0.33,219.77
9b1e30f2-a543-4459-82d0-8ec69536c2f4,97,8,909.0,0.19,101.92
9b1e30f2-a543-4459-82d0-8ec69536c2f4,166,2,1148.34,0.4,202.77
9b1e30f2-a543-4459-82d0-8ec69536c2f4,312,1,706.78,0.36,209.02
3341d670-b2ca-46f1-99eb-48318060721a,75,2,609.99,0.26,51.71
3341d670-b2ca-46f1-99eb-48318060721a,107,6,1121.27,0.46,278.81
3341d670-b2ca-46f1-99eb-48318060721a,119,9,309.14,0.32,103.23
3341d670-b2ca-46f1-99eb-48318060721a,257,4,623.41,0.38,133.73
99b26a1f-87bb-4073-b4f1-cd00797c0343,142,1,242.03,0.14,47.68
3dc1c508-e01c-4334-a891-a2540bec2cb8,290,4,162.42,0.06,21.26
3dc1c508-e01c-4334-a891-a2540bec2cb8,357,7,1261.33,0.45,317.88
3dc1c508-e01c-4334-a891-a2540bec2cb8,248,9,396.61,0.09,125.33
3dc1c508-e01c-4334-a891-a2540bec2cb8,125,4,813.36,0.25,286.81
3dc1c508-e01c-4334-a891-a2540bec2cb8,208,2,876.95,0.43,170.21
57b50974-98ed-4338-ad2a-b94ab2ce6394,230,10,535.36,0.37,120.19
57b50974-98ed-4338-ad2a-b94ab2ce6394,112,2,934.79,0.09,216.77
57b50974-98ed-4338-ad2a-b94ab2ce6394,9,2,446.32,0.42,56.18
175b44b5-3495-4c28-a8be-2336cefbbc84,59,7,86.29,0.21,8.8
175b44b5-3495-4c28-a8be-2336cefbbc84,268,5,10.5,0.17,2.12
45a1a32b-0c64-4a43-b611-0611c0e9a037,48,4,191.55,0.04,37.05
33215989-049d-4eaa-a96d-5e6d32a2db77,417,4,197.28,0.04,57.69
40e4a0fb-8145-4dcd-b5bf-5d3424d5a9b2,58,4,618.0,0.38,50.77
45bbb4c7-efe7-45cd-8627-e26a6fc2278c,141,6,402.11,0.35,93.08
45bbb4c7-efe7-45cd-8627-e26a6fc2278c,286,8,80.33,0.02,34.84
45bbb4c7-efe7-45cd-8627-e26a6fc2278c,402,6,404.83,0.31,47.7
45bbb4c7-efe7-45cd-8627-e26a6fc2278c,405,9,493.05,0.1,145.61
a929e268-3399-4a43-adda-053c51936054,355,7,605.97,0.21,53.84
a929e268-3399-4a43-adda-053c51936054,128,7,469.02,0.41,111.3
a929e268-3399-4a43-adda-053c51936054,170,9,53.52,0.36,10.34
a929e268-3399-4a43-adda-053c51936054,335,4,58.5,0.13,8.54
4dc1d720-a736-4acd-93ab-990c4235f5ae,446,5,796.7,0.17,135.91
4dc1d720-a736-4acd-93ab-990c4235f5ae,201,4,690.44,0.08,213.77
4dc1d720-a736-4acd-93ab-990c4235f5ae,140,7,1191.76,0.13,281.22
4dc1d720-a736-4acd-93ab-990c4235f5ae,471,4,197.8,0.28,52.88
4dc1d720-a736-4acd-93ab-990c4235f5ae,244,7,70.13,0.23,20.03
a620ad3a-2828-4a17-be60-e093ebfc284e,432,10,607.96,0.0,146.58
bed9a492-09b7-41f5-b0da-eeee9c3bcf22,473,10,293.04,0.1,43.56
0af95600-62ef-4c85-aff6-92c27f7ddc8c,139,6,994.93,0.16,381.85
0af95600-62ef-4c85-aff6-92c27f7ddc8c,309,6,719.42,0.28,98.21
55e4cc0a-b42b-4919-bf3b-b09ea5191c2b,95,7,538.09,0.37,112.91
55e4cc0a-b42b-4919-bf3b-b09ea5191c2b,318,5,1259.13,0.46,266.74
55e4cc0a-b42b-4919-bf3b-b09ea5191c2b,500,8,890.4,0.44,226.25
55e4cc0a-b42b-4919-bf3b-b09ea5191c2b,40,1,553.84,0.04,196.43
f3fb5d12-b421-487e-8057-e2c5162388c5,358,3,713.12,0.28,216.7
f3fb5d12-b421-487e-8057-e2c5162388c5,224,3,742.57,0.19,66.33
f3fb5d12-b421-487e-8057-e2c5162388c5,482,10,689.24,0.06,210.09
f3fb5d12-b421-487e-8057-e2c5162388c5,457,4,279.87,0.09,66.13
41554e4a-552d-496d-a31d-e1c829581be2,13,10,310.98,0.2,97.45
41554e4a-552d-496d-a31d-e1c829581be2,6,9,1079.56,0.42,276.48
4634f70c-c4d2-42f8-85d7-4e0b5c000714,133,10,122.6,0.16,42.45
4634f70c-c4d2-42f8-85d7-4e0b5c000714,16,9,403.71,0.37,108.04
4634f70c-c4d2-42f8-85d7-4e0b5c000714,108,8,729.12,0.23,259.67
e7bccfb3-c083-4c39-9008-463eea183718,470,3,514.99,0.32,116.54
e7bccfb3-c083-4c39-9008-463eea183718,460,4,1187.52,0.17,231.39
e7bccfb3-c083-4c39-9008-463eea183718,106,3,175.69,0.18,47.01
71f7b799-4b12-4d63-bf1f-8eecd143551b,350,9,824.04,0.37,218.11
66bb01d9-e0e6-485a-8cbb-38306211715c,444,6,409.55,0.37,60.81
66bb01d9-e0e6-485a-8cbb-38306211715c,497,9,465.11,0.19,82.13
66bb01d9-e0e6-485a-8cbb-38306211715c,409,4,523.07,0.49,61.94
66bb01d9-e0e6-485a-8cbb-38306211715c,339,7,81.7,0.2,31.0
a31e12c5-1ec7-407f-baa7-b72311da002c,500,6,388.95,0.07,69.45
a81ab8d8-35b6-4287-877a-0d3570dbc309,246,1,985.7,0.34,239.57
a81ab8d8-35b6-4287-877a-0d3570dbc309,199,9,655.72,0.14,173.78
a81ab8d8-35b6-4287-877a-0d3570dbc309,335,9,921.97,0.12,404.5
64a6d844-f6c0-4e20-a6da-2b0279119683,49,5,272.61,0.01,85.32
64a6d844-f6c0-4e20-a6da-2b0279119683,123,3,426.75,0.45,84.43
64a6d844-f6c0-4e20-a6da-2b0279119683,449,1,896.44,0.22,70.64
64a6d844-f6c0-4e20-a6da-2b0279119683,194,3,11.23,0.38,3.11
64a6d844-f6c0-4e20-a6da-2b0279119683,278,10,89.97,0.39,27.0
0f1f425c-5486-4514-8bb3-8c9a8c2bfac0,259,4,1094.75,0.02,300.67
137fe8a7-9a08-49d5-b966-69625c29ccf7,200,7,653.22,0.01,290.25
137fe8a7-9a08-49d5-b966-69625c29ccf7,310,6,278.75,0.44,28.24
137fe8a7-9a08-49d5-b966-69625c29ccf7,59,2,600.99,0.32,174.86
137fe8a7-9a08-49d5-b966-69625c29ccf7,139,1,951.7,0.35,195.55
3d94ce08-8a96-4536-ac17-83e2a9357955,201,9,631.09,0.16,263.08
3d94ce08-8a96-4536-ac17-83e2a9357955,202,5,621.44,0.06,157.29
3d94ce08-8a96-4536-ac17-83e2a9357955,48,6,309.36,0.08,72.8
3d94ce08-8a96-4536-ac17-83e2a9357955,432,10,252.6,0.48,37.92
ecc21486-f2ba-41f5-ba2b-cf45f37b701d,469,8,725.38,0.48,79.29
ecc21486-f2ba-41f5-ba2b-cf45f37b701d,29,1,915.12,0.42,245.33
ecc21486-f2ba-41f5-ba2b-cf45f37b701d,407,9,403.82,0.28,116.85
c345fece-959f-40d7-a118-0ecb7c98a1e4,495,6,170.81,0.34,48.66
c345fece-959f-40d7-a118-0ecb7c98a1e4,34,6,226.6,0.25,69.5
c345fece-959f-40d7-a118-0ecb7c98a1e4,132,1,356.76,0.29,121.38
c345fece-959f-40d7-a118-0ecb7c98a1e4,88,8,236.11,0.02,35.44
d22bae41-ddc8-450f-afab-41c589cefbd4,132,4,127.59,0.26,18.75
d22bae41-ddc8-450f-afab-41c589cefbd4,215,2,924.14,0.48,181.51
edae0417-8ed0-490b-a8df-453f32277e30,140,3,548.65,0.41,154.9
edae0417-8ed0-490b-a8df-453f32277e30,438,1,71.51,0.47,17.17
edae0417-8ed0-490b-a8df-453f32277e30,154,1,857.63,0.2,85.55
edae0417-8ed0-490b-a8df-453f32277e30,40,4,984.88,0.22,169.34
2f73ac6c-83e5-428f-b7b8-a9c0e101c82f,465,8,713.24,0.01,127.14
2f73ac6c-83e5-428f-b7b8-a9c0e101c82f,249,2,750.25,0.23,100.51
2f73ac6c-83e5-428f-b7b8-a9c0e101c82f,293,5,243.07,0.01,114.55
2f73ac6c-83e5-428f-b7b8-a9c0e101c82f,211,4,644.75,0.22,239.54
45166e02-35a8-4b20-b8e2-5e07d065ff26,144,10,219.53,0.08,54.04
45166e02-35a8-4b20-b8e2-5e07d065ff26,491,10,135.61,0.06,30.67
45166e02-35a8-4b20-b8e2-5e07d065ff26,16,10,1282.06,0.38,93.57
aa00c188-d44e-4c38-a625-09bef80f6e6e,105,7,728.45,0.05,219.79
aa00c188-d44e-4c38-a625-09bef80f6e6e,270,9,96.18,0.02,30.48
aa00c188-d44e-4c38-a625-09bef80f6e6e,497,3,1116.29,0.27,166.44
aa00c188-d44e-4c38-a625-09bef80f6e6e,161,7,742.73,0.24,123.54
aa00c188-d44e-4c38-a625-09bef80f6e6e,235,3,685.03,0.14,148.81
16be6e95-f1e9-4ec6-afe2-01c2fed4b054,469,3,300.77,0.24,36.0
16be6e95-f1e9-4ec6-afe2-01c2fed4b054,248,1,274.9,0.33,53.7
467b2d92-5d96-48f3-a7fe-7df4989fa322,271,4,1052.67,0.32,254.23
467b2d92-5d96-48f3-a7fe-7df4989fa322,216,5,271.0,0.42,23.38
467b2d92-5d96-48f3-a7fe-7df4989fa322,332,7,112.7,0.09,10.76
1e9eda51-80c2-4e68-92d7-05f105da274a,460,4,523.11,0.36,65.81
1e9eda51-80c2-4e68-92d7-05f105da274a,37,10,15.57,0.26,1.79
1e9eda51-80c2-4e68-92d7-05f105da274a,205,10,363.34,0.29,127.56
1e9eda51-80c2-4e68-92d7-05f105da274a,317,5,806.19,0.15,76.41
4a562040-5de6-48b1-8fe9-a18c76171739,417,6,862.76,0.18,271.78
468b929c-7b4e-488b-899c-754b2d151b12,48,8,183.05,0.19,68.3
468b929c-7b4e-488b-899c-754b2d151b12,152,10,266.33,0.17,89.4
468b929c-7b4e-488b-899c-754b2d151b12,315,10,858.39,0.07,231.18
f2f59227-2519-4c66-9c31-5f9da8018adc,362,3,38.67,0.38,10.39
9f7be147-a352-4738-8882-e99f5acd9243,104,7,444.02,0.04,168.37
9f7be147-a352-4738-8882-e99f5acd9243,33,1,214.18,0.05,49.02
9f7be147-a352-4738-8882-e99f5acd9243,78,10,375.31,0.06,168.72
68446efa-a405-40c9-ac8d-d9739cb3e196,138,7,539.27,0.07,214.47
68446efa-a405-40c9-ac8d-d9739cb3e196,375,3,273.89,0.32,57.52
68446efa-a405-40c9-ac8d-d9739cb3e196,420,5,32.01,0.31,3.57
68446efa-a405-40c9-ac8d-d9739cb3e196,482,1,737.89,0.4,158.13
ce648084-5eb5-44f4-8da9-cf3d808888c0,240,4,631.05,0.09,82.16
fb56cf0a-28b3-432f-9096-d0e37af4ed8a,156,8,649.64,0.4,97.83
790a6a11-c92c-4d3b-ab5e-6dc83f19023e,472,3,158.65,0.32,50.92
790a6a11-c92c-4d3b-ab5e-6dc83f19023e,46,10,121.99,0.35,14.33
790a6a11-c92c-4d3b-ab5e-6dc83f19023e,133,5,239.21,0.39,59.79
2c7e103f-3e75-4dd7-9a99-e9a3b5648d2d,126,2,1198.94,0.46,65.19
2c7e103f-3e75-4dd7-9a99-e9a3b5648d2d,290,9,95.72,0.18,10.2
2c7e103f-3e75-4dd7-9a99-e9a3b5648d2d,338,5,883.53,0.48,190.74
2c7e103f-3e75-4dd7-9a99-e9a3b5648d2d,456,9,423.97,0.5,29.64
2c7e103f-3e75-4dd7-9a99-e9a3b5648d2d,170,9,1261.9,0.43,280.41
390d4c5f-5402-4ff7-b947-fdfccaeacaf6,5,10,1189.9,0.06,231.03
390d4c5f-5402-4ff7-b947-fdfccaeacaf6,125,7,906.43,0.31,205.4
390d4c5f-5402-4ff7-b947-fdfccaeacaf6,94,9,1011.92,0.28,287.43
390d4c5f-5402-4ff7-b947-fdfccaeacaf6,212,4,269.51,0.05,57.75
390d4c5f-5402-4ff7-b947-fdfccaeacaf6,251,9,689.42,0.49,82.97
87dd206a-08e2-4184-b506-5ba86f2ca7b5,462,6,720.23,0.24,199.81
87dd206a-08e2-4184-b506-5ba86f2ca7b5,177,1,451.32,0.49,108.45
87dd206a-08e2-4184-b506-5ba86f2ca7b5,372,6,966.16,0.42,264.98
87dd206a-08e2-4184-b506-5ba86f2ca7b5,51,8,512.91,0.25,105.77
621bf617-e75b-42ad-b74a-0ded28ed2dbc,422,9,440.0,0.06,161.86
621bf617-e75b-42ad-b74a-0ded28ed2dbc,313,10,563.43,0.23,153.94
621bf617-e75b-42ad-b74a-0ded28ed2dbc,104,3,1181.35,0.49,216.45
621bf617-e75b-42ad-b74a-0ded28ed2dbc,149,3,1206.18,0.33,297.41
99f4128b-deb4-416e-a274-a7ff261d60eb,90,5,706.01,0.04,194.1
99f4128b-deb4-416e-a274-a7ff261d60eb,216,9,782.67,0.23,259.86
99f4128b-deb4-416e-a274-a7ff261d60eb,352,10,674.57,0.29,101.35
c8a9953b-a56a-42c3-abfa-051d54feb79a,99,5,314.49,0.28,27.89
c8a9953b-a56a-42c3-abfa-051d54feb79a,332,8,574.3,0.08,207.57
c8a9953b-a56a-42c3-abfa-051d54feb79a,298,7,259.45,0.24,54.22
0e5980ea-4ccd-41a1-9ed3-7c21ea900985,65,7,48.98,0.14,4.58
0e5980ea-4ccd-41a1-9ed3-7c21ea900985,468,1,1374.18,0.08,126.66
0e5980ea-4ccd-41a1-9ed3-7c21ea900985,37,7,275.79,0.42,74.24
0e5980ea-4ccd-41a1-9ed3-7c21ea900985,360,7,89.84,0.12,35.53
0e5980ea-4ccd-41a1-9ed3-7c21ea900985,319,1,750.99,0.16,91.52
2183cf0d-d0ac-4cb0-84aa-15707427f1d6,271,7,513.89,0.02,134.9
2183cf0d-d0ac-4cb0-84aa-15707427f1d6,490,9,510.93,0.35,53.85
2183cf0d-d0ac-4cb0-84aa-15707427f1d6,463,9,558.14,0.31,75.46
2183cf0d-d0ac-4cb0-84aa-15707427f1d6,372,7,704.33,0.39,198.71
2183cf0d-d0ac-4cb0-84aa-15707427f1d6,3,3,208.07,0.02,25.54
4fa552ae-a65e-4060-ba1d-69975dc82085,30,9,402.2,0.14,126.45
1f5dc805-2602-4b3d-bc4a-53ad3beeacfa,44,6,1282.73,0.3,167.44
1f5dc805-2602-4b3d-bc4a-53ad3beeacfa,432,4,40.82,0.39,2.95
1f5dc805-2602-4b3d-bc4a-53ad3beeacfa,307,4,406.66,0.1,94.19
1f5dc805-2602-4b3d-bc4a-53ad3beeacfa,113,3,199.47,0.27,61.79
028b168f-a056-426e-aeef-ff108e2ad15f,97,7,181.5,0.23,56.18
028b168f-a056-426e-aeef-ff108e2ad15f,79,4,1044.71,0.13,164.34
028b168f-a056-426e-aeef-ff108e2ad15f,428,9,216.5,0.49,45.81
f14ba020-f892-4292-a624-11475d53f6d2,323,10,875.72,0.34,150.64
4e9c9fcc-cc96-45b2-b85c-a669000fe6ac,5,9,324.6,0.43,91.55
7700a7ef-96fa-4c72-851c-bbf57dcf924d,488,6,553.79,0.08,195.87
7700a7ef-96fa-4c72-851c-bbf57dcf924d,209,8,574.75,0.47,60.41
7700a7ef-96fa-4c72-851c-bbf57dcf924d,186,10,740.12,0.45,201.64
7700a7ef-96fa-4c72-851c-bbf57dcf924d,95,6,540.83,0.44,85.99
013994c7-ff10-478a-bc7d-f65954f5f88f,497,4,1204.4,0.23,425.18
013994c7-ff10-478a-bc7d-f65954f5f88f,93,8,818.27,0.11,338.68
013994c7-ff10-478a-bc7d-f65954f5f88f,303,7,894.59,0.36,224.29
013994c7-ff10-478a-bc7d-f65954f5f88f,499,5,516.4,0.03,181.85
8f5d5842-b255-404f-9f06-aa1501690e31,60,3,281.94,0.5,41.44
8f5d5842-b255-404f-9f06-aa1501690e31,35,3,485.36,0.32,58.47
8f5d5842-b255-404f-9f06-aa1501690e31,44,1,250.44,0.02,81.03
8f5d5842-b255-404f-9f06-aa1501690e31,366,1,692.23,0.32,196.13
b739c6dc-8020-44fa-9fdd-0bc795499030,420,9,1202.39,0.15,454.12
b739c6dc-8020-44fa-9fdd-0bc795499030,257,2,158.46,0.47,22.67
254c9632-7626-43b2-b276-eba885b8d7cf,223,8,994.87,0.09,119.83
254c9632-7626-43b2-b276-eba885b8d7cf,288,9,121.69,0.04,48.84
93b34128-3057-4960-b9ca-41455ce7a618,447,1,827.56,0.04,248.81
93b34128-3057-4960-b9ca-41455ce7a618,222,9,1212.29,0.18,250.77
93b34128-3057-4960-b9ca-41455ce7a618,162,1,16.33,0.35,5.12
779de3f0-856e-4059-b1a7-e1a4a72f26a5,271,1,356.21,0.0,176.65
779de3f0-856e-4059-b1a7-e1a4a72f26a5,125,8,1002.65,0.2,103.24
779de3f0-856e-4059-b1a7-e1a4a72f26a5,350,6,671.78,0.27,176.55
945a256a-4236-4abe-aaf3-7396b81e2af5,359,6,829.65,0.24,128.78
945a256a-4236-4abe-aaf3-7396b81e2af5,198,10,881.29,0.07,279.42
945a256a-4236-4abe-aaf3-7396b81e2af5,318,2,540.95,0.13,63.65
945a256a-4236-4abe-aaf3-7396b81e2af5,248,7,574.59,0.21,112.57
a7cc4c67-ebbf-4583-acdb-7f0ab140c427,380,1,905.93,0.36,215.28
a7cc4c67-ebbf-4583-acdb-7f0ab140c427,18,1,937.94,0.16,94.3
a7cc4c67-ebbf-4583-acdb-7f0ab140c427,461,10,248.57,0.24,21.74
dc559a9c-37b2-404d-a5aa-820ed952b2f2,152,7,844.51,0.41,196.05
dc559a9c-37b2-404d-a5aa-820ed952b2f2,149,10,197.87,0.34,49.5
dc559a9c-37b2-404d-a5aa-820ed952b2f2,369,5,297.83,0.13,102.71
f6bdcd08-f9a7-4aaf-9f00-3e599b6fe1ab,147,6,1197.01,0.32,328.21
f6bdcd08-f9a7-4aaf-9f00-3e599b6fe1ab,151,8,361.51,0.24,130.49
f6bdcd08-f9a7-4aaf-9f00-3e599b6fe1ab,234,9,760.67,0.17,88.62
