delivery_id,order_id,estimated_delivery_date,actual_delivery_date,delivery_status
2134,ac408350-8cc2-4707-b507-74e5af7bb36b,2024-02-23,2024-02-24,"In Transit"
2135,ca818353-af8a-41d7-b809-2e56483fa9a6,2023-10-12,2023-10-15,Delayed
2136,e47d8d1c-1cca-4fa4-a9c0-78a357209e72,2024-06-22,2024-06-22,"In Transit"
2137,03aaa86f-7c76-4f59-8f02-017ebb55bad0,2024-05-17,2024-05-18,Delivered
2138,bdc8ea8f-993f-4a4f-98ba-ea3b0d73424f,2023-11-21,2023-11-20,Delayed
2139,46be5ef4-a7fe-4e73-bedc-6ca155faec86,2023-12-20,2023-12-23,Delivered
2140,7c543e80-f15f-4a7e-baa0-943c50b32ec8,2023-11-13,2023-11-13,Delayed
2141,8bc4cfd7-0c9b-4fa1-bac5-53da307e3b58,2023-09-13,2023-09-14,Failed
2142,40d0f210-334d-498e-8095-29643232ef29,2024-06-27,2024-06-29,Failed
2143,1270883a-22a8-4bf1-a1d8-92d3726170ec,2024-08-18,2024-08-19,Delivered
2144,d6986787-3699-43c5-ab2d-bb621a72781e,2024-05-22,2024-05-21,Failed
2145,125682a8-329a-4544-be1e-1fd4164b02d3,2024-08-27,2024-08-27,"In Transit"
2146,b2c51abd-7989-4e5e-b2bb-f4dfa96f8bf6,2024-03-22,2024-03-24,Delayed
2147,6c393fa9-94c3-40a2-85e4-dd4c8af41497,2023-10-17,2023-10-20,Failed
2148,c8af7b0d-80ba-4ea2-a654-dda4f21d8573,2024-05-22,2024-05-25,"In Transit"
2149,e5602635-ede2-44db-9cca-581ad1d6e7f0,2024-06-21,2024-06-20,"In Transit"
2150,735d289d-0067-4263-b16b-84048d7392c1,2023-09-16,2023-09-19,Delayed
2151,b09abf59-91e9-4f8a-aed5-7f61d13eb20c,2024-05-22,2024-05-21,Delayed
2152,0b4e1d9c-2c54-47cc-a2bf-479cc1321079,2023-10-21,2023-10-22,Delayed
2153,cb3994f1-862f-477d-80a2-0449b7d79c70,2024-01-12,2024-01-15,Delivered
2154,5f4404f0-1960-4af8-937d-62450106a62c,2024-03-30,2024-03-29,"In Transit"
2155,26e6d87a-0d54-45b8-ad3d-4db0857761df,2024-07-21,2024-07-20,Delivered
2156,1f8f608e-e037-4d75-8ee7-2b19e865661b,2024-03-27,2024-03-28,"In Transit"
2157,5bbdb668-a2e9-49b9-ae30-4ac7445baabd,2024-02-24,2024-02-27,Delayed
2158,b96546ff-1017-416a-8d13-fa7c3e34b54a,2023-11-13,2023-11-13,Delivered
2159,a7a81894-2dc1-4613-8ffe-4d930b1e693f,2024-04-02,2024-04-02,"In Transit"
2160,bc2f7dd4-e873-442f-aeda-f48e1ae2aeb2,2024-04-17,2024-04-16,Delivered
2161,66833878-dfcc-472f-b394-da201c16d5f1,2024-02-19,2024-02-19,Failed
2162,8b06c78c-42bc-412a-babb-bebcf293e08a,2023-10-02,2023-10-05,Delayed
2163,db3e8db7-38ce-479c-a2c5-0ef32c230bf8,2024-02-20,2024-02-22,Delayed
2164,e644fcd7-8dd0-4710-b10d-570c34114a33,2024-06-09,2024-06-11,Delivered
2165,5eeea66e-3404-4ac0-8848-2b20858cb1da,2024-07-23,2024-07-26,"In Transit"
2166,e2c906fc-47cf-4d47-afd8-4db111e903f0,2024-07-17,2024-07-20,Delayed
2167,3895b505-ac19-4b92-b0c0-3ccb99fca035,2023-09-30,2023-09-30,Delayed
2168,490edb45-94b2-4737-bc82-fda84d484754,2024-04-14,2024-04-16,Delayed
2169,38422416-579a-4731-8d2e-6210796680d4,2023-11-19,2023-11-20,Delivered
2170,fad63431-4e75-4102-aea9-37a884ced49c,2024-01-26,2024-01-27,Failed
2171,2f521e16-5d8b-4aae-ace1-1af34f8b25b1,2023-10-14,2023-10-14,"In Transit"
2172,6433f687-394d-4845-ae99-fc669656d3f8,2024-02-26,2024-02-26,Delivered
2173,439ebda2-68bf-40e8-8a78-cc18e5f407fd,2024-04-22,2024-04-24,Failed
2174,f417ba0e-b7e1-407f-b8b2-98e51701326b,2023-12-30,2023-12-31,Delivered
2175,b43a1d04-bfe7-4734-b229-e46264ac9093,2024-04-30,2024-05-01,Failed
2176,23815b44-0976-441b-ae91-0254441ca386,2023-11-06,2023-11-06,Failed
2177,12b727c2-abe0-4007-9ce7-307cdf388978,2024-03-29,2024-03-30,Delivered
2178,8104ae98-ebe1-469b-b6b2-1c01af297af8,2023-10-24,2023-10-25,Delivered
2179,b05f10e2-0a29-4811-85bd-b39c1475c72a,2024-04-29,2024-04-28,"In Transit"
2180,2a9401b7-2756-4185-bb15-d4b08b7bbd5b,2023-09-23,2023-09-25,Delivered
2181,2dbe9e4f-dce0-4489-8aba-ff3d31b5c22e,2024-01-25,2024-01-27,Delayed
2182,65a697a9-af91-410a-9290-20679ea2583d,2023-12-23,2023-12-26,Delivered
2183,b8ee947d-2c69-4fdd-bd1f-8f49405875c1,2024-03-20,2024-03-23,Delivered
2184,fb16d047-4fdd-4892-b5c7-22548a1b434c,2024-01-19,2024-01-20,Delayed
2185,48a2f55f-52f5-4bd6-b16b-42096314f3eb,2024-08-26,2024-08-26,Failed
2186,6f76fa5f-a8f0-4033-9231-c1ba4ce768e8,2024-08-26,2024-08-25,"In Transit"
2187,a3d23144-0303-4f71-b2c3-acb2272d6a1a,2024-01-08,2024-01-09,"In Transit"
2188,bdb6e459-889c-435d-bf0c-cf318b61ddf9,2024-03-24,2024-03-27,Delayed
2189,2832a1d9-657d-4492-ab4d-1f33c02b77de,2023-12-03,2023-12-04,Delivered
2190,fb66ca65-a590-4e1b-8dc4-2d8cf3be5d65,2024-09-02,2024-09-03,"In Transit"
2191,4e580d6e-b00a-479b-9aec-248b4b532860,2024-09-01,2024-09-01,Failed
2192,0690d8b9-5194-413f-a60f-77385da3d48d,2024-01-12,2024-01-15,"In Transit"
2193,fc7b2cfc-a743-488b-8478-8e1962e7319a,2023-10-03,2023-10-06,Delayed
2194,e3be9ad2-dfae-420b-81d9-967efb577904,2024-04-27,2024-04-29,"In Transit"
2195,6b0e3cb7-b49d-450f-86f6-59d72cf041cb,2024-03-13,2024-03-14,Failed
2196,a475c4d3-8d31-44ba-8945-17a5cb732636,2024-06-10,2024-06-13,Delayed
2197,df7d1434-3444-4d3f-8df9-4de95218d641,2023-11-02,2023-11-03,Failed
2198,dacca683-25bf-46bc-afbf-02cdda542a64,2024-03-10,2024-03-11,Failed
2199,163adfad-9205-4cdd-96b1-f7a7ae4cfd84,2024-03-09,2024-03-11,Delayed
2200,a7942f77-686a-4286-a58f-ad206a6b5467,2024-03-16,2024-03-15,Failed
2201,d207c20a-01c2-4c4c-9356-1e234fdc1708,2024-05-27,2024-05-30,Delayed
2202,622eda47-3901-455f-b7bd-49ff61e57950,2023-12-05,2023-12-04,"In Transit"
2203,f92abf56-e0c3-4f55-bc58-c461d9e7c480,2024-01-28,2024-01-27,Failed
2204,31f4d834-c03d-4255-800f-25e4c9a6934c,2024-07-18,2024-07-21,Failed
2205,7bf39540-def3-49c7-82cc-e5cc9d08b651,2024-06-08,2024-06-10,Failed
2206,4d3344bb-d569-4780-93e9-bbbd641687c4,2024-07-09,2024-07-12,Delayed
2207,bfd9a64c-0dc7-4216-91bd-1027fdbdb334,2023-12-14,2023-12-13,Delivered
2208,788d4313-7afb-4430-8f14-559e8944c11f,2024-03-20,2024-03-22,Failed
2209,ff146a72-c203-4d28-87fb-332450081b4f,2023-11-06,2023-11-09,Delivered
2210,4f70c724-9069-4127-a589-bb6c393f9ac4,2023-11-05,2023-11-04,Delayed
2211,593a3708-8881-4197-b494-c4e95e25843f,2024-03-02,2024-03-01,Failed
2212,bb19242a-ecfa-4c21-aa24-c596a7296d29,2024-03-22,2024-03-23,Delivered
2213,5ccd5089-f4d0-4255-9a6e-823ff0956d41,2023-11-11,2023-11-12,Failed
2214,cfd856c0-289d-4165-854d-0d72b1729912,2023-09-07,2023-09-08,Delayed
2215,7a9f09f4-b1f7-4efa-857a-53dfd8ac66ad,2023-10-17,2023-10-19,Delivered
2216,408582b5-8969-4140-9207-29536f70095b,2023-12-05,2023-12-07,Delayed
2217,4b45454e-7ad0-4b81-a8b2-ae8ab94ec835,2024-07-29,2024-07-29,"In Transit"
2218,89944a92-bd42-451f-a9a9-f964aa9cef0a,2024-02-14,2024-02-14,Delivered
2219,cd2d4a8d-62b2-46b4-b8c6-46c20659de1f,2024-04-11,2024-04-11,Failed
2220,35e1a950-5f9f-4c14-b9bf-a3d3b650e906,2024-05-25,2024-05-24,"In Transit"
2221,29b0c331-15ad-4b96-ad47-01b1477d27d3,2023-11-24,2023-11-25,"In Transit"
2222,efeb7918-a64c-44b2-9a51-79bf7d9a9bb7,2024-05-13,2024-05-15,Delayed
2223,1bc777d4-21a8-45e2-a846-2a9a81451f89,2024-04-24,2024-04-23,Delivered
2224,12b87415-bb44-4cd0-b695-128b36982b86,2024-02-27,2024-02-26,Failed
2225,2ed7920d-f4c6-4227-b2f7-c2663cde1a9c,2023-11-30,2023-11-30,Delayed
2226,59768a14-4490-4b61-bf3f-85400ce24ce6,2024-07-04,2024-07-03,Delayed
2227,6c6d608a-1292-4df5-89b8-742b46670322,2024-07-11,2024-07-10,Failed
2228,140c085a-cd11-4df8-a76f-fa5743dfcf30,2024-04-15,2024-04-17,Failed
2229,56e79a42-d483-4da7-8c9a-24eb426429c9,2024-08-24,2024-08-26,Failed
2230,41ab8c90-e1c3-4f49-ac13-83cbfa464f82,2023-10-18,2023-10-18,Delivered
2231,e5aea9a7-60bf-4d99-8ec5-dcaed6fd2361,2024-07-07,2024-07-08,Delivered
2232,c04a7543-5a8e-4f3e-85b5-369c21da1b1a,2023-11-20,2023-11-21,"In Transit"
2233,d8ddd4a7-36b3-4a7b-a926-db4703d00769,2024-05-11,2024-05-12,Delivered
2234,ff89f0f8-b8ca-49d3-96d1-8cc97a882568,2023-11-02,2023-11-03,Delivered
2235,88657704-8a02-491e-a679-7ce04e06f772,2023-12-10,2023-12-09,"In Transit"
2236,5b0513b6-7804-49b2-bad2-c2987d71bc36,2024-05-13,2024-05-14,Delayed
2237,87b5710c-b941-4713-9df5-926dbce3fc59,2024-02-14,2024-02-13,Failed
2238,cca074a2-d303-493a-b42a-8532657d661d,2024-08-14,2024-08-17,Delivered
2239,4357cf6e-bcad-4e1a-8454-438a2e31afa6,2024-05-31,2024-05-30,Delayed
2240,f7bf7bce-f2c0-4154-b40a-32d024db5d6f,2023-12-12,2023-12-15,Failed
2241,8b8515d6-eb63-41e3-a8f4-28d9e03e9ec0,2024-05-29,2024-05-28,"In Transit"
2242,87e1cc4e-0bdb-44e5-8ae9-71045c0d5398,2024-08-07,2024-08-07,Delivered
2243,e90d3b7f-3b86-43cd-a0dc-3c81f5285cce,2023-10-18,2023-10-18,"In Transit"
2244,4e676ae3-2d2f-463c-8736-5870e12d1103,2023-12-02,2023-12-04,"In Transit"
2245,c321daab-3b9c-4df7-a6fc-9db83df76f1d,2023-10-27,2023-10-26,"In Transit"
2246,77945ed9-6881-45aa-8cb3-f23ce48602aa,2023-10-01,2023-10-03,Delayed
2247,a66c1619-25a8-4d24-b441-5d09c0a51335,2024-06-10,2024-06-11,Delivered
2248,63ca076a-8aef-4b43-8a7b-2bb254b41f92,2024-05-12,2024-05-13,Delivered
2249,27db3810-0c76-4e4f-8221-ffac86c1346e,2024-03-07,2024-03-06,Failed
2250,35cf4337-3e33-43a7-a835-be04ba4d1bd7,2023-12-07,2023-12-08,Failed
2251,95c9d33d-a508-4500-82be-a731fe4d2d00,2024-01-27,2024-01-27,Delivered
2252,cdb3e15a-5f92-4ed2-8f29-d65f0126c610,2023-11-09,2023-11-08,Delivered
2253,34be4f43-be99-42bd-b52a-6be2f59cb419,2023-12-04,2023-12-05,Delivered
2254,88971d84-a0f2-4d29-88ea-673f5586c37c,2024-08-11,2024-08-12,"In Transit"
2255,85178505-3351-44e4-b50b-ea025ff94f32,2024-01-04,2024-01-06,Delayed
2256,5aea4c54-c884-40b2-85e9-402b66603ad0,2024-05-12,2024-05-11,Delivered
2257,f45bfb1c-d0a9-4a61-af91-d89963501b0b,2023-11-02,2023-11-04,Delayed
2258,75dcb7f8-c4d8-44ea-81da-2a8cefdc33e0,2023-12-26,2023-12-28,Failed
2259,789b3889-f29a-492b-b9c1-b28efe49f58a,2024-02-15,2024-02-16,Delayed
2260,f41b500f-cce7-4777-aca5-79acfcaeda35,2024-03-14,2024-03-13,Delivered
2261,762cf2fb-ae55-44b4-bf57-9f391d6acce4,2024-05-10,2024-05-09,Delivered
2262,109fb305-a2ed-47c9-ac9f-5e9ef66784c3,2023-11-29,2023-12-01,Delivered
2263,aa31d6e5-977d-451c-9627-c45710998162,2023-10-17,2023-10-17,Failed
2264,e1f6df05-f28a-4bfc-b2f7-1f286fc8bbd4,2023-10-15,2023-10-14,Failed
2265,c684dc72-57d9-4150-8fae-ea83fa7fd245,2023-12-18,2023-12-18,"In Transit"
2266,56ed8f5a-d81a-4ec6-be14-bdf4834c106a,2023-11-17,2023-11-20,Failed
2267,b20aec23-fff3-4ebf-bc42-fc794cf0bf81,2023-09-27,2023-09-27,Delayed
2268,b146d128-423d-40fe-886c-c5f0a92c74db,2023-12-16,2023-12-15,Failed
2269,ae274612-776e-4368-97d0-32beb3837c2a,2023-11-26,2023-11-28,Delivered
2270,b7da74de-fcb1-4f0b-b7d4-fc308eca347d,2024-05-03,2024-05-06,Failed
2271,2a10142d-a6de-46e0-a376-819c99075a92,2024-06-15,2024-06-17,Failed
2272,64f90dbc-6f65-43e4-b1da-0a0ad7f7040c,2024-03-29,2024-03-31,Delivered
2273,6bb75eb6-d6e2-494c-a198-14144b8a977c,2023-10-02,2023-10-05,Delayed
2274,b97938b9-b27c-4ad0-831f-29c7ab9b9657,2024-04-01,2024-04-01,Delivered
2275,e485c5dd-77de-4a0a-acbb-076e4e389cd4,2024-08-25,2024-08-27,Delayed
2276,d7f8f046-caa7-4121-871f-ac459b854657,2024-06-16,2024-06-17,"In Transit"
2277,d5c093ce-1d2f-4436-a7ac-546bcfae7ff7,2024-02-18,2024-02-17,Delivered
2278,7476f1ae-d3f1-4cd1-9d20-a8b6e6399580,2024-08-20,2024-08-19,Delivered
2279,70546cb1-3f07-4b02-a5c3-faf5e24372b5,2024-02-04,2024-02-05,Delayed
2280,d253e0b6-c2e0-49da-8142-77e9dd9076a4,2024-01-27,2024-01-28,Delayed
2281,b8747abe-13b6-4b28-9ff4-fcadd6f554eb,2023-09-25,2023-09-27,Failed
2282,bedad152-a00a-461a-8af8-4f6985a70530,2024-01-10,2024-01-11,Delivered
2283,73a06451-546c-4d4a-949d-90323eadd27e,2024-05-04,2024-05-04,Failed
2284,285a6453-80e4-4c65-ac5c-44e4f7d7d6c9,2023-11-02,2023-11-02,Failed
2285,f3e8cc0d-30dc-4eb4-8fef-38c0b895a7bb,2024-03-13,2024-03-16,Delayed
2286,8616835d-70c3-4692-a36f-5c891b0e86aa,2024-07-01,2024-07-01,Failed
2287,e7a91a48-feea-427e-be72-51ba2d4251e8,2024-07-12,2024-07-14,Delayed
2288,f32a6fe2-eca5-4fab-9327-2ab0ef1ec8ac,2024-02-14,2024-02-15,Delayed
2289,da240f95-b0b6-4dbb-bbaf-5fd221f12417,2024-01-20,2024-01-21,Delivered
2290,495ca140-4cd7-4e73-8718-7296fa93a494,2024-01-31,2024-01-30,Delivered
2291,55a94a00-d08c-49c8-a1fa-b366bab6cd63,2024-01-31,2024-02-01,Delayed
2292,1b8e2a3b-a3ac-408f-8247-f3110e9b8d63,2024-06-12,2024-06-13,Failed
2293,88ee92c9-8568-4529-a399-3d6ec527a7f1,2024-06-08,2024-06-09,Delivered
2294,3ceb9104-1371-4e45-a6cd-9231fa27a22d,2023-10-22,2023-10-22,Delivered
2295,7d602914-eb50-4f54-ba5d-2d27d135676c,2024-03-13,2024-03-14,"In Transit"
2296,cb537b55-70ae-4b6f-a88b-be9ff349c204,2024-05-14,2024-05-16,Failed
2297,4db644af-f78d-48a7-9219-45befe212e44,2024-03-29,2024-04-01,"In Transit"
2298,16ec3169-f930-4d55-b56a-187d93f52989,2024-04-01,2024-04-01,"In Transit"
2299,5665f6b9-3efc-4259-ae63-070b43fa0822,2023-11-15,2023-11-16,Delayed
2300,c1ca6675-7e54-4b8b-8b6a-eebe74f05670,2023-11-19,2023-11-20,Failed
2301,4d3344bb-d569-4780-93e9-bbbd641687c4,2024-07-09,2024-07-09,Delayed
2302,7f53d32a-3bef-43a4-b1fc-e9c2855e46cc,2024-07-19,2024-07-22,Delivered
2303,e06b2401-57c7-4c76-b460-7634216fe809,2024-04-22,2024-04-24,Delivered
2304,572d9146-2a1a-4735-9d9d-3cf0981bfd98,2024-07-17,2024-07-17,Failed
2305,20751fb2-d7d8-4694-a685-ad7071a36da7,2024-07-31,2024-08-03,Delayed
2306,b26ab015-8e09-43c6-a4c6-cf01e5f0c7ff,2024-05-19,2024-05-21,"In Transit"
2307,8da2a3b0-f847-4c92-8553-3cf56feac7da,2024-06-21,2024-06-23,Failed
2308,5ab46d16-1473-428f-b505-91ae0a844b4e,2024-09-04,2024-09-06,Failed
2309,08d4eb3e-3ec9-478d-a01d-35d43ec298bb,2024-08-28,2024-08-28,"In Transit"
2310,946d9844-2686-4f74-a163-8617754542dc,2024-09-08,2024-09-10,"In Transit"
2311,07266109-c600-465f-aeeb-a551bb8c09bb,2024-09-06,2024-09-05,Failed
2312,e4e5275e-010d-4944-a77c-d510c70c8abd,2023-11-22,2023-11-25,Delayed
2313,35f70ed5-598a-4b6c-9125-7abbaf3ac5b0,2023-11-13,2023-11-12,"In Transit"
2314,9e3e85a9-0f37-4f1c-95ac-53786fea1823,2024-03-06,2024-03-05,Delayed
2315,cf90fbff-58f8-4115-8e9a-be30dc7d97e0,2024-01-26,2024-01-25,"In Transit"
2316,0ebdbd42-47b7-429b-a15c-58f7009f29a4,2023-10-15,2023-10-18,Delayed
2317,6d18cad9-bead-4785-9a4b-d9a381967b04,2023-11-04,2023-11-04,Delivered
2318,27b09757-67ae-4782-922a-fcac5c42d0f8,2024-08-04,2024-08-04,"In Transit"
2319,4c4439e0-f03c-4582-99cc-ffdf85080a11,2024-05-17,2024-05-16,Delivered
2320,6cdc2d0d-c11f-4fa6-97f3-1cf036d5a5d3,2024-06-17,2024-06-20,"In Transit"
2321,750b58ae-76c1-413f-96bc-a9fea6d6ec50,2023-11-08,2023-11-11,"In Transit"
2322,e2511147-bba6-454d-9896-4e09d814bc00,2024-03-29,2024-03-28,"In Transit"
2323,4f489b30-ef76-4a31-9efa-2b52f22562d4,2024-04-27,2024-04-28,Delayed
2324,3f07b987-455d-4ff7-9a15-907e15e11f6a,2024-05-12,2024-05-12,Delivered
2325,d7e7663a-890e-450b-bbc2-198b910e8bcb,2023-10-27,2023-10-27,Delayed
2326,73793494-c2a6-4b31-bbbf-3b0d626bbf22,2024-04-07,2024-04-07,"In Transit"
2327,42b255c9-72a3-4f6b-a2b4-d445cf84c797,2024-05-11,2024-05-13,Delivered
2328,ce5f5eef-db49-4c73-9761-402044e81898,2024-03-14,2024-03-15,Delayed
2329,634f3e6f-5b85-40ab-8051-e780942090f3,2024-03-29,2024-03-29,"In Transit"
2330,6cd930e6-3459-4c98-8b0d-338eee63752c,2023-10-16,2023-10-19,Delivered
2331,58f9f0cc-cf85-4f15-a6a8-4a8524665535,2024-06-18,2024-06-19,Delivered
2332,e89294c9-47d1-4423-8635-8778d7b02e9c,2024-01-07,2024-01-08,"In Transit"
2333,172df256-b98e-4da0-8df7-fd059610416c,2023-11-21,2023-11-22,Delivered
2334,da5e9b5e-75f7-4e27-bf4c-94baf0e002b9,2024-02-23,2024-02-24,Delivered
2335,e4176e16-221a-4819-bdd5-a6856da04285,2024-02-06,2024-02-06,"In Transit"
2336,e872f34b-6d13-40f0-8b6d-4a3d218ed230,2024-08-01,2024-07-31,Delivered
2337,e12f72b7-3e79-406b-aa79-0b14ff7049ab,2023-09-13,2023-09-13,Failed
2338,fbdc0a50-23a6-4207-a651-b76342900c90,2024-04-01,2024-04-02,Delayed
2339,6829968b-8e00-42f9-94f4-694e89b1cb2d,2024-07-12,2024-07-11,Delivered
2340,406a47e2-569a-4834-945f-f8d708e8bb1e,2023-11-25,2023-11-27,Delivered
2341,69659580-3834-484f-b0f6-bcfaea1fc639,2024-02-17,2024-02-17,Failed
2342,4e1b022f-c8be-441a-a31c-e814fba25015,2023-11-25,2023-11-25,Delivered
2343,61ddb912-11c8-4c82-b1d4-f075e27f79e1,2024-05-10,2024-05-09,Delivered
2344,085da22d-0cc4-455b-8b2c-91819a089746,2023-10-19,2023-10-21,Delayed
2345,cd2d4a8d-62b2-46b4-b8c6-46c20659de1f,2024-04-08,2024-04-09,Failed
2346,c04a7543-5a8e-4f3e-85b5-369c21da1b1a,2023-11-20,2023-11-19,"In Transit"
2347,4e7c6167-bd70-41f3-9757-d4ffc362689c,2024-07-03,2024-07-02,Delivered
2348,7a013cad-9671-4793-be28-0ada2fcaca51,2024-08-25,2024-08-27,Failed
2349,ad628bdf-6e6b-4139-aa88-153016c052f7,2023-11-27,2023-11-29,Delayed
2350,26e253f9-9ce8-4d83-bf34-9c42708feb9a,2024-04-22,2024-04-25,Delivered
2351,6b01871e-cfdd-4e2d-ba77-f6eb44dd8e3e,2023-11-12,2023-11-15,Failed
2352,2a4cff34-dbce-4a3a-b87c-f581b7a36f86,2023-10-03,2023-10-03,Delayed
2353,dc32fa54-8411-44af-a8c1-2077270021fb,2024-03-18,2024-03-19,Failed
2354,76db960a-3ebb-4515-b258-6f7954146f29,2023-11-28,2023-12-01,Delayed
2355,62a94479-47d0-47b7-b5cf-fb7266483421,2024-07-23,2024-07-24,Failed
2356,72929a32-a58a-4010-ab3a-d0ab3013b023,2024-04-06,2024-04-06,Failed
2357,52f7c9a5-c1c5-4c37-af98-6aeb8ae58cb3,2024-03-28,2024-03-27,"In Transit"
2358,4e61096a-babc-4dba-b166-2bc4a4fbbdae,2023-11-18,2023-11-19,"In Transit"
2359,672898dd-e78b-41ca-b8de-e931af149676,2024-04-15,2024-04-18,"In Transit"
2360,8eef41b9-ab48-4cb6-91eb-a367b316e3a2,2023-11-17,2023-11-16,Delayed
2361,ff3ce3aa-a9af-4bc7-a6aa-68f200146dad,2023-12-14,2023-12-15,"In Transit"
2362,36289bfe-cccf-48a7-912a-cffba266e12f,2023-11-05,2023-11-06,Failed
2363,159b3fbf-5e43-4452-b2de-9e5582d5f37b,2023-12-29,2024-01-01,Delivered
2364,a8b65bcd-9faa-4e91-889d-79ab568b9e96,2024-09-02,2024-09-01,Delayed
2365,beb4f0ab-1b0d-4105-b639-5b78b17d14aa,2023-10-17,2023-10-20,Delivered
2366,fbe2c202-9210-4002-a26d-508a4ba02640,2024-07-13,2024-07-15,Delayed
2367,a025ade9-944d-4e95-8d5d-7b4fc78565f8,2023-10-01,2023-10-03,"In Transit"
2368,14894135-f048-4475-a805-8ac5bf6d3381,2024-03-02,2024-03-04,Delayed
2369,47555cff-98d6-434d-a016-bf48a4beb26f,2024-07-25,2024-07-25,Delivered
2370,a93e1207-1279-435c-a484-230026ff8319,2024-03-07,2024-03-07,"In Transit"
2371,16ec3169-f930-4d55-b56a-187d93f52989,2024-04-01,2024-04-03,Delayed
2372,c471b5e9-8868-422a-9779-2e9c016637b7,2023-10-29,2023-10-28,Failed
2373,362a8930-ae69-4fd7-8717-8889dbe515e2,2024-08-07,2024-08-07,Failed
2374,d533983e-97d7-4537-8f15-04ebb600efd4,2024-07-25,2024-07-25,Delayed
2375,fd28bf8a-7f54-4b5d-8250-b673a6227b24,2023-09-18,2023-09-17,Failed
2376,839c764a-cdb8-4beb-a124-90cc9c51735e,2024-08-28,2024-08-27,Delayed
2377,990d138f-1b46-4401-911b-ace71c4af55a,2023-09-03,2023-09-02,Delayed
2378,69bd4552-34df-4e0c-aa3e-88d178a2b68e,2024-07-10,2024-07-09,"In Transit"
2379,f814b36e-a9a0-4f38-9ed3-207589c5dcd3,2024-06-13,2024-06-14,Delivered
2380,0214ba4a-566f-424d-91dc-0fcca9a2e5c1,2024-04-16,2024-04-15,"In Transit"
2381,e22d14d0-2fb0-4923-8c16-5a5a7f2bb812,2024-01-17,2024-01-16,Failed
2382,cba09f72-f8d4-4408-9789-79571643cb87,2024-01-10,2024-01-11,Delivered
2383,0a45c607-1790-4534-bd3f-27e9dc025255,2023-12-23,2023-12-22,Delivered
2384,3e954e98-c9e1-4cab-83ec-e95832962be0,2023-12-17,2023-12-20,"In Transit"
2385,528faadd-a555-4c99-b525-6f24ff42d61a,2023-12-21,2023-12-20,Delivered
2386,b2c6f871-168f-4b4d-9a9a-3e7d36540ae3,2023-09-08,2023-09-07,Delayed
2387,c6c4252b-df04-48cb-889a-72e353b77015,2023-11-27,2023-11-28,Delivered
2388,65605230-5931-460a-b682-b522cfc323e0,2024-01-23,2024-01-26,Delayed
2389,121636b9-9b05-4740-b1e3-0041051c480e,2024-05-02,2024-05-03,"In Transit"
2390,0808b4f4-fa3e-4de4-899d-0373b2b6e9fc,2024-04-04,2024-04-03,Delivered
2391,b09a00f0-e73a-4970-8083-34e99284fe9e,2024-08-30,2024-09-01,Delivered
2392,0eca88fc-b9a6-438c-b0a9-079819601b8d,2024-08-09,2024-08-09,Failed
2393,29e78958-4eaa-450d-94fa-6977dd50c857,2024-01-07,2024-01-08,"In Transit"
2394,32eaa65e-77a4-44eb-af3a-37a39bf3da81,2023-11-21,2023-11-24,Failed
2395,f301a0a1-ecb3-49f6-88fa-39585837da21,2024-09-01,2024-09-01,Failed
2396,031510c8-7302-41aa-bb43-33fae4801c19,2024-04-11,2024-04-11,"In Transit"
2397,0bd9ea06-5561-4cfb-9555-a854f8e10166,2024-04-18,2024-04-18,Delayed
2398,46615c1f-9c4f-4d8b-9b3d-4cbead3be956,2024-01-19,2024-01-18,Delayed
2399,79ccb6ac-4a59-42df-a481-cccec932275b,2024-01-07,2024-01-07,Delayed
2400,536b5761-a943-4a9f-932c-acb91c19bf01,2023-10-08,2023-10-10,"In Transit"
2401,852a799d-df51-49f2-9f04-ef4819de3ee8,2024-07-10,2024-07-13,Delivered
2402,af069f28-8e5a-4d98-9b8a-1568594ced75,2024-07-16,2024-07-18,"In Transit"
2403,3e0b2ff9-afa2-4e9e-aa4f-c4449bb395b0,2024-04-27,2024-04-30,Delivered
2404,594fcfba-19cb-4d4a-97f6-1f826f898b74,2024-03-20,2024-03-23,Delayed
2405,9371338d-fdd8-4b61-a2af-e814e6d5731d,2024-06-24,2024-06-27,Delayed
2406,fcc80659-aee2-448c-b7ec-975bf50e37f5,2024-08-26,2024-08-26,Failed
2407,ae06fe44-b93e-4002-aa07-433a53d87fd0,2024-02-29,2024-03-03,Delivered
2408,e50a5497-0c60-4874-8810-41ca0b2fa934,2024-08-19,2024-08-22,"In Transit"
2409,2bf767e1-c6b0-4468-afde-ef4ed798cdd8,2024-02-28,2024-02-28,Delivered
2410,d8c0cc05-4b91-4c4e-b29c-630811033823,2024-05-17,2024-05-20,Delayed
2411,2c9426b1-4513-44a9-82ba-16d8b74c577c,2024-01-18,2024-01-17,Delayed
2412,413180ae-a72f-4174-8f09-e49b82651658,2023-12-01,2023-12-04,Delayed
2413,7cb66f04-9085-43a1-9ee7-d9e5014bcd64,2024-04-18,2024-04-18,Delivered
2414,e25ecb1f-d9ae-455a-ba2d-a6fe23bbcae1,2023-11-25,2023-11-27,Delivered
2415,5129d474-41ec-4767-9b8d-f33140594acd,2024-07-02,2024-07-01,Failed
2416,938b2ad7-4b85-46ea-8fc7-bc052da7812a,2024-05-25,2024-05-27,"In Transit"
2417,4122ab7c-beef-447d-9d3a-7671db5b4a63,2024-08-12,2024-08-14,Delayed
