order_id,product_id,sales,quantity,discount,profit
57f608ad-fb04-46ea-b9ad-8129606af9bd,94,236.81,5,0.38,65.06
57f608ad-fb04-46ea-b9ad-8129606af9bd,344,146.50,3,0.09,54.28
57f608ad-fb04-46ea-b9ad-8129606af9bd,350,588.88,10,0.37,145.72
57f608ad-fb04-46ea-b9ad-8129606af9bd,117,377.96,1,0.28,93.73
57f608ad-fb04-46ea-b9ad-8129606af9bd,88,782.92,3,0.23,288.60
d5c093ce-1d2f-4436-a7ac-546bcfae7ff7,302,328.03,8,0.23,49.59
d5c093ce-1d2f-4436-a7ac-546bcfae7ff7,43,834.94,10,0.27,303.39
d5c093ce-1d2f-4436-a7ac-546bcfae7ff7,189,470.58,4,0.27,34.83
c471b5e9-8868-422a-9779-2e9c016637b7,61,46.72,2,0.37,11.65
c471b5e9-8868-422a-9779-2e9c016637b7,112,114.98,4,0.41,15.19
c471b5e9-8868-422a-9779-2e9c016637b7,66,453.34,9,0.23,116.33
c471b5e9-8868-422a-9779-2e9c016637b7,396,798.62,5,0.25,138.07
ba4217ff-80e0-45cc-92b5-876e78ccb4e7,69,854.12,10,0.04,154.08
ba4217ff-80e0-45cc-92b5-876e78ccb4e7,420,13.86,7,0.06,1.65
ba4217ff-80e0-45cc-92b5-876e78ccb4e7,260,557.28,7,0.37,94.34
ba4217ff-80e0-45cc-92b5-876e78ccb4e7,353,131.85,8,0.49,14.45
ba4217ff-80e0-45cc-92b5-876e78ccb4e7,471,453.20,9,0.42,82.31
fb7df29d-85dc-4703-8b59-b33dbdcc84ec,56,500.52,4,0.23,62.37
fb7df29d-85dc-4703-8b59-b33dbdcc84ec,127,565.15,3,0.00,99.70
fb7df29d-85dc-4703-8b59-b33dbdcc84ec,203,944.51,4,0.27,239.74
e01bab27-b94b-44b9-a832-a4fa8d31f4be,252,436.40,5,0.19,79.96
e01bab27-b94b-44b9-a832-a4fa8d31f4be,324,32.36,1,0.25,4.58
bd7e5b5e-7ff0-4e42-8b0d-aabda41d77c6,51,147.26,10,0.11,30.84
bd7e5b5e-7ff0-4e42-8b0d-aabda41d77c6,431,513.29,6,0.31,118.44
bd7e5b5e-7ff0-4e42-8b0d-aabda41d77c6,341,905.03,10,0.05,237.04
bd7e5b5e-7ff0-4e42-8b0d-aabda41d77c6,143,496.40,10,0.08,142.53
bd7e5b5e-7ff0-4e42-8b0d-aabda41d77c6,379,674.79,2,0.29,90.16
5c0d88e6-8bd4-40e7-91f2-864a95010f61,479,669.72,8,0.01,203.72
5c0d88e6-8bd4-40e7-91f2-864a95010f61,442,1098.86,10,0.27,103.85
5c0d88e6-8bd4-40e7-91f2-864a95010f61,315,493.17,3,0.31,165.61
5c0d88e6-8bd4-40e7-91f2-864a95010f61,230,983.70,7,0.10,315.62
5c0d88e6-8bd4-40e7-91f2-864a95010f61,105,126.17,3,0.38,34.67
5d4c4604-83a6-4a27-bd4c-e671b9a8f9f2,241,343.68,1,0.40,64.70
9faa81f0-2d27-4de6-ae72-8ff9c838411b,136,346.36,9,0.30,41.27
248df785-01cc-431b-ba06-8793de0edb5f,181,261.84,5,0.20,58.31
248df785-01cc-431b-ba06-8793de0edb5f,413,981.48,6,0.22,232.29
248df785-01cc-431b-ba06-8793de0edb5f,423,1136.83,5,0.45,268.84
ccb459e0-7cdd-41c6-bd37-e4497d0ffaaa,414,564.66,10,0.06,225.29
ccb459e0-7cdd-41c6-bd37-e4497d0ffaaa,176,95.85,3,0.37,14.50
ccb459e0-7cdd-41c6-bd37-e4497d0ffaaa,423,1084.01,2,0.14,456.75
ccb459e0-7cdd-41c6-bd37-e4497d0ffaaa,191,1269.22,10,0.26,388.61
ccb459e0-7cdd-41c6-bd37-e4497d0ffaaa,286,378.98,7,0.23,141.59
606da589-b0d1-4a5e-b727-75a96e4d13ff,364,527.84,10,0.18,149.20
606da589-b0d1-4a5e-b727-75a96e4d13ff,409,326.48,6,0.27,89.48
606da589-b0d1-4a5e-b727-75a96e4d13ff,454,41.90,5,0.46,8.00
3978c45a-8f31-4dec-bb6b-7e734e8d896d,227,921.52,8,0.11,217.77
3978c45a-8f31-4dec-bb6b-7e734e8d896d,393,562.91,4,0.28,120.28
3978c45a-8f31-4dec-bb6b-7e734e8d896d,249,1080.13,2,0.05,177.26
3978c45a-8f31-4dec-bb6b-7e734e8d896d,90,744.12,3,0.43,140.01
4ba2cb45-5a95-4096-8b03-182daa952c90,332,1026.44,3,0.11,337.18
4ba2cb45-5a95-4096-8b03-182daa952c90,375,668.33,2,0.39,198.65
4ba2cb45-5a95-4096-8b03-182daa952c90,321,649.18,4,0.39,152.24
4ba2cb45-5a95-4096-8b03-182daa952c90,54,198.37,9,0.20,57.08
dd090d68-d9e0-4b52-ae57-ba3945e3bbd8,245,884.57,7,0.22,165.72
84be949e-ccdc-488c-8a66-dc3503c2ddff,244,282.33,3,0.13,45.99
672a4262-dd06-4550-af07-819acf10ac6b,115,839.33,8,0.33,187.88
672a4262-dd06-4550-af07-819acf10ac6b,87,327.76,8,0.27,92.66
672a4262-dd06-4550-af07-819acf10ac6b,77,502.00,9,0.12,181.11
672a4262-dd06-4550-af07-819acf10ac6b,421,249.22,7,0.45,53.05
27b09757-67ae-4782-922a-fcac5c42d0f8,86,635.59,10,0.33,83.03
da240f95-b0b6-4dbb-bbaf-5fd221f12417,480,46.78,2,0.03,21.39
da240f95-b0b6-4dbb-bbaf-5fd221f12417,111,300.12,3,0.37,52.92
da240f95-b0b6-4dbb-bbaf-5fd221f12417,146,354.59,6,0.26,124.22
1a22a719-8d5a-499e-bcf3-eb333894dc03,186,56.31,5,0.07,10.26
1a22a719-8d5a-499e-bcf3-eb333894dc03,115,345.48,3,0.02,126.68
1a22a719-8d5a-499e-bcf3-eb333894dc03,303,1034.70,6,0.34,279.36
16828d5b-5b78-43a8-821e-8ad2a7ceec59,138,1188.78,9,0.45,251.48
e443b9dd-848f-49a4-b11a-c990fb8e8468,68,174.43,10,0.10,53.01
d2a46da6-09e1-47ea-b824-23555eea2b09,471,1060.88,6,0.25,163.36
d2a46da6-09e1-47ea-b824-23555eea2b09,182,890.93,7,0.44,228.67
d2a46da6-09e1-47ea-b824-23555eea2b09,52,1010.70,6,0.42,240.36
d2a46da6-09e1-47ea-b824-23555eea2b09,201,830.53,10,0.49,145.22
b3aee297-a2c6-4e08-9799-c6e54fba3b06,275,110.84,7,0.07,39.78
b3aee297-a2c6-4e08-9799-c6e54fba3b06,405,764.11,6,0.39,111.54
b3aee297-a2c6-4e08-9799-c6e54fba3b06,259,319.84,10,0.25,113.18
b3aee297-a2c6-4e08-9799-c6e54fba3b06,67,617.14,6,0.09,234.83
ac4e1e28-d770-479a-914f-9cd38ca3bdc6,158,896.74,4,0.21,180.61
ac4e1e28-d770-479a-914f-9cd38ca3bdc6,496,1050.25,1,0.34,328.59
ac4e1e28-d770-479a-914f-9cd38ca3bdc6,95,522.23,5,0.09,232.86
ac4e1e28-d770-479a-914f-9cd38ca3bdc6,344,869.85,4,0.15,291.60
ac4e1e28-d770-479a-914f-9cd38ca3bdc6,383,1018.33,3,0.22,217.06
dba5ba21-2c2d-4d49-8e19-6f2afd2e5baa,489,755.82,8,0.23,148.91
dba5ba21-2c2d-4d49-8e19-6f2afd2e5baa,316,393.91,9,0.02,129.47
dba5ba21-2c2d-4d49-8e19-6f2afd2e5baa,58,698.46,10,0.35,136.07
dba5ba21-2c2d-4d49-8e19-6f2afd2e5baa,177,817.33,9,0.09,316.18
9d3f6e12-d82c-48a2-989b-a5ef3d07fda7,348,469.68,1,0.04,97.95
73be6467-3eeb-4a86-8fcd-fcb061d4b757,477,923.87,6,0.22,103.56
73be6467-3eeb-4a86-8fcd-fcb061d4b757,155,179.21,8,0.18,22.06
73fb9a23-7dad-4fe0-bffe-cd14e2dae92e,432,959.86,5,0.30,226.19
73fb9a23-7dad-4fe0-bffe-cd14e2dae92e,61,598.34,8,0.17,135.31
73fb9a23-7dad-4fe0-bffe-cd14e2dae92e,123,26.51,9,0.47,6.73
73fb9a23-7dad-4fe0-bffe-cd14e2dae92e,304,1134.42,3,0.04,531.47
f30ec2f6-69f0-485b-9b21-fb5906a923b7,100,1149.86,8,0.38,305.08
f30ec2f6-69f0-485b-9b21-fb5906a923b7,216,1216.48,4,0.17,471.62
f30ec2f6-69f0-485b-9b21-fb5906a923b7,20,1310.78,2,0.44,99.49
f30ec2f6-69f0-485b-9b21-fb5906a923b7,161,696.46,4,0.23,154.92
0acff97a-1f93-486f-a92d-ac69d7c218e2,485,259.54,8,0.46,33.12
cfec44d8-7995-4853-8224-96baa2ea68df,327,879.00,4,0.42,202.48
cfec44d8-7995-4853-8224-96baa2ea68df,235,27.03,6,0.00,4.56
db9cfe27-f8a6-43bf-973f-9ff1f0002069,149,494.34,1,0.23,66.98
db9cfe27-f8a6-43bf-973f-9ff1f0002069,180,645.72,5,0.12,211.51
1c4b451e-0051-40ea-9c07-a470033e8127,12,460.31,7,0.48,30.84
1c4b451e-0051-40ea-9c07-a470033e8127,41,680.11,3,0.08,126.19
1c4b451e-0051-40ea-9c07-a470033e8127,79,117.99,4,0.49,22.47
1c4b451e-0051-40ea-9c07-a470033e8127,108,233.83,7,0.44,28.23
ad628bdf-6e6b-4139-aa88-153016c052f7,96,1227.67,4,0.24,233.20
6010ffb5-b813-4e03-82ca-a76e1ee4a259,251,661.84,1,0.37,176.08
6010ffb5-b813-4e03-82ca-a76e1ee4a259,450,1153.62,9,0.20,295.47
9f8fc4b8-d836-4dad-be0d-bb6f21995756,252,873.59,9,0.27,153.33
9f8fc4b8-d836-4dad-be0d-bb6f21995756,169,1440.17,6,0.35,163.37
9f8fc4b8-d836-4dad-be0d-bb6f21995756,214,1094.78,4,0.41,151.54
ccef7d56-0f0b-4fc2-8973-33c5cc1191c8,239,370.34,7,0.17,86.31
ccef7d56-0f0b-4fc2-8973-33c5cc1191c8,87,798.85,8,0.31,269.06
ccef7d56-0f0b-4fc2-8973-33c5cc1191c8,326,817.97,9,0.15,314.50
a765eea5-dd04-4505-9b80-93eaadfbc9db,342,788.35,2,0.23,258.99
a765eea5-dd04-4505-9b80-93eaadfbc9db,262,264.74,1,0.23,95.04
a765eea5-dd04-4505-9b80-93eaadfbc9db,289,544.12,8,0.35,132.94
a765eea5-dd04-4505-9b80-93eaadfbc9db,416,499.67,3,0.34,139.78
ace568ed-3d28-4899-b232-a9581e25a17b,269,47.17,1,0.32,3.57
620cfa51-ec2f-4d71-ab9b-9e31f3bdaaf4,247,51.68,2,0.21,17.32
620cfa51-ec2f-4d71-ab9b-9e31f3bdaaf4,422,263.39,3,0.46,59.11
620cfa51-ec2f-4d71-ab9b-9e31f3bdaaf4,145,97.53,4,0.23,15.27
620cfa51-ec2f-4d71-ab9b-9e31f3bdaaf4,487,1049.05,1,0.27,117.99
620cfa51-ec2f-4d71-ab9b-9e31f3bdaaf4,297,755.12,10,0.27,175.77
7c551d2f-e838-43dd-bfe8-0ad634539c47,86,472.86,4,0.41,44.93
7c551d2f-e838-43dd-bfe8-0ad634539c47,494,294.64,3,0.02,54.05
7c551d2f-e838-43dd-bfe8-0ad634539c47,308,1176.25,5,0.30,325.21
7c551d2f-e838-43dd-bfe8-0ad634539c47,30,858.58,8,0.27,260.51
a02d13d1-4d1b-4812-9e48-9811452c57d6,365,330.84,7,0.18,39.89
a02d13d1-4d1b-4812-9e48-9811452c57d6,438,553.49,7,0.12,169.34
a02d13d1-4d1b-4812-9e48-9811452c57d6,351,476.51,8,0.45,58.24
a02d13d1-4d1b-4812-9e48-9811452c57d6,444,1187.41,2,0.10,429.48
a02d13d1-4d1b-4812-9e48-9811452c57d6,86,852.46,10,0.02,247.62
ae61d8cc-2c71-4f53-be19-7a42a1e60f66,249,964.89,5,0.44,66.12
ae61d8cc-2c71-4f53-be19-7a42a1e60f66,133,1108.44,8,0.26,209.19
ae61d8cc-2c71-4f53-be19-7a42a1e60f66,393,235.97,10,0.10,79.74
6bd4cf26-a7c0-45b3-bdad-c0dfb84c36b6,73,937.70,7,0.41,229.92
6bd4cf26-a7c0-45b3-bdad-c0dfb84c36b6,384,915.40,2,0.35,252.86
6bd4cf26-a7c0-45b3-bdad-c0dfb84c36b6,54,856.34,7,0.43,145.94
c6093f7e-d2c4-4546-afc4-f3fb8a814a2c,147,870.26,5,0.37,110.67
e36686ab-9b9d-4ce9-bbad-daa1bf2d43ed,489,405.40,4,0.13,56.89
e36686ab-9b9d-4ce9-bbad-daa1bf2d43ed,445,475.22,1,0.07,84.95
e36686ab-9b9d-4ce9-bbad-daa1bf2d43ed,162,112.06,2,0.04,21.60
e36686ab-9b9d-4ce9-bbad-daa1bf2d43ed,37,711.91,10,0.46,129.78
2b3fa5f8-7805-4da3-bb3c-c4f62a12c031,366,199.12,3,0.10,20.83
2b3fa5f8-7805-4da3-bb3c-c4f62a12c031,442,175.07,3,0.11,34.29
2b3fa5f8-7805-4da3-bb3c-c4f62a12c031,309,601.03,3,0.26,72.12
2b3fa5f8-7805-4da3-bb3c-c4f62a12c031,18,291.95,2,0.23,56.10
2b3fa5f8-7805-4da3-bb3c-c4f62a12c031,200,593.66,1,0.23,112.38
c3ea7b91-2123-40c8-aad9-0666f9274345,330,924.17,4,0.31,93.48
c3ea7b91-2123-40c8-aad9-0666f9274345,396,553.08,5,0.27,142.59
c3ea7b91-2123-40c8-aad9-0666f9274345,446,973.43,2,0.49,202.88
c3ea7b91-2123-40c8-aad9-0666f9274345,352,1152.74,9,0.10,365.24
c3ea7b91-2123-40c8-aad9-0666f9274345,382,671.14,6,0.36,100.35
427c71c8-9f8c-4d28-affc-51374ac2e478,432,936.47,3,0.04,222.85
427c71c8-9f8c-4d28-affc-51374ac2e478,410,415.88,10,0.25,32.87
427c71c8-9f8c-4d28-affc-51374ac2e478,79,698.39,10,0.28,59.65
427c71c8-9f8c-4d28-affc-51374ac2e478,439,271.29,2,0.21,63.71
427c71c8-9f8c-4d28-affc-51374ac2e478,309,639.03,8,0.05,130.40
1246f3f1-ceec-4848-a31f-4b9fb8b1b516,110,410.88,5,0.30,89.74
1246f3f1-ceec-4848-a31f-4b9fb8b1b516,164,547.68,5,0.06,252.63
28dfbb99-b07a-45af-809a-624f281e2eaa,105,1150.10,3,0.25,308.10
28dfbb99-b07a-45af-809a-624f281e2eaa,468,219.11,6,0.28,65.57
28dfbb99-b07a-45af-809a-624f281e2eaa,248,152.83,4,0.03,21.67
8d233ce2-3e69-4152-b7ee-9eb93688e753,44,211.98,2,0.48,44.44
8d233ce2-3e69-4152-b7ee-9eb93688e753,355,1261.45,1,0.05,333.69
8d233ce2-3e69-4152-b7ee-9eb93688e753,258,450.24,3,0.24,76.30
8d233ce2-3e69-4152-b7ee-9eb93688e753,139,1033.50,6,0.33,218.82
8d233ce2-3e69-4152-b7ee-9eb93688e753,71,103.01,1,0.19,25.76
469e3531-9797-42f8-8a0a-5c4becfd321e,350,338.93,2,0.28,49.78
469e3531-9797-42f8-8a0a-5c4becfd321e,179,584.40,1,0.27,114.26
b751fd20-a37f-493d-9c89-e48991adb1a3,179,929.49,4,0.04,330.53
b751fd20-a37f-493d-9c89-e48991adb1a3,382,946.50,8,0.35,123.95
b751fd20-a37f-493d-9c89-e48991adb1a3,457,520.92,2,0.34,52.88
5ccd5089-f4d0-4255-9a6e-823ff0956d41,473,938.80,3,0.32,96.96
5ccd5089-f4d0-4255-9a6e-823ff0956d41,412,202.40,10,0.17,80.44
5ccd5089-f4d0-4255-9a6e-823ff0956d41,285,127.69,5,0.37,39.94
5ccd5089-f4d0-4255-9a6e-823ff0956d41,314,473.28,10,0.05,58.12
5ccd5089-f4d0-4255-9a6e-823ff0956d41,237,827.80,3,0.36,117.71
a029f71e-4c3d-4f71-8404-5301633290fb,230,947.22,7,0.27,100.93
a029f71e-4c3d-4f71-8404-5301633290fb,170,1035.85,6,0.30,210.86
f31b5b01-51d7-4792-b2bc-144c3317253f,38,496.75,5,0.44,82.63
dc4947e8-cf78-4278-90d0-4953333d2c81,73,754.28,3,0.14,323.68
dc4947e8-cf78-4278-90d0-4953333d2c81,246,494.70,5,0.26,90.16
dc4947e8-cf78-4278-90d0-4953333d2c81,490,675.62,10,0.24,102.62
dc4947e8-cf78-4278-90d0-4953333d2c81,470,324.71,6,0.35,79.73
dc4947e8-cf78-4278-90d0-4953333d2c81,78,677.47,5,0.21,109.85
693dd5d5-eb66-4744-a18c-f1617e6f660c,283,256.03,9,0.27,79.23
693dd5d5-eb66-4744-a18c-f1617e6f660c,52,121.10,5,0.06,20.54
693dd5d5-eb66-4744-a18c-f1617e6f660c,190,587.18,8,0.16,186.95
693dd5d5-eb66-4744-a18c-f1617e6f660c,499,425.06,2,0.07,58.91
693dd5d5-eb66-4744-a18c-f1617e6f660c,417,734.88,9,0.44,123.02
e145d320-3b62-47d9-ba36-942bad4d7f17,134,506.07,2,0.41,96.34
e145d320-3b62-47d9-ba36-942bad4d7f17,35,598.33,1,0.05,254.49
e145d320-3b62-47d9-ba36-942bad4d7f17,69,334.84,2,0.16,34.46
e145d320-3b62-47d9-ba36-942bad4d7f17,185,816.41,5,0.34,63.42
65792c77-6806-441a-b135-fcf8ff5c3116,251,63.60,4,0.33,14.68
65792c77-6806-441a-b135-fcf8ff5c3116,422,989.54,1,0.30,181.40
65792c77-6806-441a-b135-fcf8ff5c3116,331,884.50,2,0.04,363.78
65792c77-6806-441a-b135-fcf8ff5c3116,205,107.33,8,0.26,19.24
741df7d2-f036-4e89-bfe9-0c74f98305f8,383,154.44,4,0.46,25.54
741df7d2-f036-4e89-bfe9-0c74f98305f8,96,875.99,5,0.44,232.06
b3f6c91d-e218-4135-ac0c-02a29150d465,44,667.01,4,0.18,261.95
b3f6c91d-e218-4135-ac0c-02a29150d465,262,214.15,6,0.34,50.60
b3f6c91d-e218-4135-ac0c-02a29150d465,13,463.84,1,0.19,163.26
b3f6c91d-e218-4135-ac0c-02a29150d465,352,259.97,5,0.33,74.47
e746ecda-7c1b-443e-99fc-7b663dd50159,351,561.00,6,0.32,48.84
e746ecda-7c1b-443e-99fc-7b663dd50159,65,726.93,7,0.33,198.67
e746ecda-7c1b-443e-99fc-7b663dd50159,280,73.69,10,0.17,12.19
e746ecda-7c1b-443e-99fc-7b663dd50159,197,77.41,10,0.43,16.33
e746ecda-7c1b-443e-99fc-7b663dd50159,289,420.00,3,0.34,98.15
dd87bde7-dbb9-40b2-bfc9-dcc3a3a4011b,235,378.35,1,0.37,54.14
dd87bde7-dbb9-40b2-bfc9-dcc3a3a4011b,186,841.51,9,0.30,218.35
dd87bde7-dbb9-40b2-bfc9-dcc3a3a4011b,71,86.44,6,0.38,15.98
dd87bde7-dbb9-40b2-bfc9-dcc3a3a4011b,228,357.86,5,0.46,63.70
9bb3206b-1fd3-4d26-a577-0b3c4152c0fd,230,59.54,9,0.44,6.93
4a3dd2fb-a97d-4ce1-8c52-9c8953bc96d7,240,528.95,10,0.20,96.49
4a3dd2fb-a97d-4ce1-8c52-9c8953bc96d7,191,661.02,8,0.31,150.29
4a3dd2fb-a97d-4ce1-8c52-9c8953bc96d7,103,1254.67,5,0.05,162.35
4a3dd2fb-a97d-4ce1-8c52-9c8953bc96d7,241,1458.15,6,0.42,403.20
4a3dd2fb-a97d-4ce1-8c52-9c8953bc96d7,89,966.04,1,0.11,427.80
bbc84749-480a-41c9-aae8-78bde03273cc,221,443.14,8,0.32,138.67
bbc84749-480a-41c9-aae8-78bde03273cc,426,531.90,7,0.02,223.87
bbc84749-480a-41c9-aae8-78bde03273cc,458,303.69,8,0.10,40.55
bbc84749-480a-41c9-aae8-78bde03273cc,229,69.67,8,0.15,8.06
bbc84749-480a-41c9-aae8-78bde03273cc,444,744.18,1,0.14,139.49
7aa46eb1-5b05-4714-8a05-d24220700050,33,408.71,2,0.14,147.18
7aa46eb1-5b05-4714-8a05-d24220700050,90,436.95,6,0.27,79.13
44505117-a993-457d-986b-0b8d24374368,150,757.71,5,0.27,104.37
6c0fd63f-6c87-4273-ac6b-049433544e72,15,774.03,7,0.38,190.76
6c0fd63f-6c87-4273-ac6b-049433544e72,224,232.88,9,0.11,92.98
6c0fd63f-6c87-4273-ac6b-049433544e72,178,557.57,4,0.01,88.61
6c0fd63f-6c87-4273-ac6b-049433544e72,87,954.12,9,0.01,433.52
6c0fd63f-6c87-4273-ac6b-049433544e72,93,757.23,4,0.49,71.02
4df16383-f1e5-43f2-aca5-a47c42eba1bb,13,247.74,3,0.22,25.96
f98275db-8826-4076-af91-41f05c0bebd8,197,917.98,4,0.18,235.61
f98275db-8826-4076-af91-41f05c0bebd8,187,640.51,3,0.33,47.83
bce72342-82d3-4c71-925d-ea846ce44b63,367,517.29,7,0.45,96.74
bce72342-82d3-4c71-925d-ea846ce44b63,347,187.91,1,0.32,23.20
70394542-4a47-41e0-b772-350a0f45231e,366,461.30,7,0.22,56.64
70394542-4a47-41e0-b772-350a0f45231e,275,96.11,9,0.25,20.61
70394542-4a47-41e0-b772-350a0f45231e,236,55.11,3,0.31,12.77
70394542-4a47-41e0-b772-350a0f45231e,260,414.04,1,0.13,76.74
70394542-4a47-41e0-b772-350a0f45231e,216,981.52,8,0.26,233.43
9cadf77d-b981-4b4e-8c10-cc3987444aef,171,732.84,3,0.32,73.53
9cadf77d-b981-4b4e-8c10-cc3987444aef,456,123.50,6,0.06,30.41
9cadf77d-b981-4b4e-8c10-cc3987444aef,21,405.84,7,0.19,127.98
9cadf77d-b981-4b4e-8c10-cc3987444aef,185,317.12,2,0.08,97.07
9cadf77d-b981-4b4e-8c10-cc3987444aef,167,331.36,4,0.46,26.65
72658067-32e7-421b-aeaa-35b696adfb48,44,350.02,5,0.38,85.20
72658067-32e7-421b-aeaa-35b696adfb48,494,477.67,2,0.25,65.33
72658067-32e7-421b-aeaa-35b696adfb48,386,52.56,1,0.03,21.64
72658067-32e7-421b-aeaa-35b696adfb48,411,857.22,3,0.25,308.05
72658067-32e7-421b-aeaa-35b696adfb48,294,704.84,7,0.44,142.31
345abda9-2bcf-467f-9b1c-3b3d00ca819e,191,54.28,1,0.50,9.42
345abda9-2bcf-467f-9b1c-3b3d00ca819e,457,878.53,1,0.03,256.06
4a749180-6bf3-4def-abde-70482ea4b841,26,305.34,9,0.25,102.50
4a749180-6bf3-4def-abde-70482ea4b841,289,373.08,3,0.24,73.78
4a749180-6bf3-4def-abde-70482ea4b841,19,702.89,7,0.02,108.67
4a749180-6bf3-4def-abde-70482ea4b841,417,522.93,8,0.44,118.89
4a749180-6bf3-4def-abde-70482ea4b841,229,219.97,2,0.36,67.73
0e92136e-87e5-4292-b4c5-ff2991f23824,420,441.18,3,0.14,149.61
b3d44fed-c0e6-49d5-95b9-28161c178416,146,191.72,5,0.30,64.34
b3d44fed-c0e6-49d5-95b9-28161c178416,81,785.74,2,0.22,211.61
b3d44fed-c0e6-49d5-95b9-28161c178416,117,312.96,8,0.47,70.38
b3d44fed-c0e6-49d5-95b9-28161c178416,89,106.97,10,0.46,10.77
bfccc62f-f48e-4b51-ad86-658de1b3c22d,362,419.98,5,0.14,55.89
bfccc62f-f48e-4b51-ad86-658de1b3c22d,254,759.03,5,0.49,135.89
bfccc62f-f48e-4b51-ad86-658de1b3c22d,87,616.08,1,0.39,59.65
bfccc62f-f48e-4b51-ad86-658de1b3c22d,251,534.09,7,0.16,198.58
7a0ba330-cb94-405b-8cdb-ba561dc462f3,140,183.16,4,0.11,65.53
7a0ba330-cb94-405b-8cdb-ba561dc462f3,57,143.48,2,0.45,20.34
7a0ba330-cb94-405b-8cdb-ba561dc462f3,78,1095.42,1,0.11,214.97
7a0ba330-cb94-405b-8cdb-ba561dc462f3,342,633.92,6,0.26,160.31
7a0ba330-cb94-405b-8cdb-ba561dc462f3,61,233.02,2,0.49,55.99
31fd7c0b-4745-4880-bd5e-c4f9977f9f1d,84,32.65,5,0.33,10.32
31fd7c0b-4745-4880-bd5e-c4f9977f9f1d,86,572.17,1,0.44,35.32
31fd7c0b-4745-4880-bd5e-c4f9977f9f1d,483,500.58,4,0.23,39.56
31fd7c0b-4745-4880-bd5e-c4f9977f9f1d,51,76.77,9,0.45,19.84
0f2bf2d2-561a-4e49-8c6e-74dd14b59409,50,294.79,5,0.17,61.45
0f2bf2d2-561a-4e49-8c6e-74dd14b59409,255,468.31,9,0.15,198.36
d11485fe-cbda-4845-ab7b-0afcf82b5d1a,173,309.04,6,0.11,93.67
d11485fe-cbda-4845-ab7b-0afcf82b5d1a,331,42.43,5,0.22,13.90
97c62dfb-6a68-4fa6-9a75-e682dc1035a7,28,624.90,3,0.16,236.91
97c62dfb-6a68-4fa6-9a75-e682dc1035a7,410,289.08,6,0.18,97.11
7f1704bb-b5a2-4648-86d0-eafa9da476c4,319,534.01,3,0.35,106.26
0db9ab91-e534-44ad-9a67-017246de7627,62,220.53,7,0.12,96.81
0db9ab91-e534-44ad-9a67-017246de7627,179,1076.94,6,0.34,323.02
0db9ab91-e534-44ad-9a67-017246de7627,119,1153.93,4,0.08,397.68
a4a66c9c-dd83-45fd-8808-0b697d5fabb7,261,426.01,2,0.32,128.98
a4a66c9c-dd83-45fd-8808-0b697d5fabb7,461,774.07,1,0.33,131.25
a4a66c9c-dd83-45fd-8808-0b697d5fabb7,235,216.74,9,0.07,26.29
a4a66c9c-dd83-45fd-8808-0b697d5fabb7,181,474.71,9,0.28,37.32
2e03df02-36b0-48e0-a9ef-8d4cd3507d6a,401,950.56,4,0.39,236.71
2e03df02-36b0-48e0-a9ef-8d4cd3507d6a,420,801.60,9,0.35,119.62
2e03df02-36b0-48e0-a9ef-8d4cd3507d6a,72,359.69,7,0.15,103.12
2e03df02-36b0-48e0-a9ef-8d4cd3507d6a,177,783.84,3,0.16,118.49
2e03df02-36b0-48e0-a9ef-8d4cd3507d6a,416,365.08,9,0.12,111.43
4eb0ced1-ce8b-44e4-b6bc-9394782cfae9,8,662.87,10,0.16,191.44
4eb0ced1-ce8b-44e4-b6bc-9394782cfae9,197,668.13,10,0.28,51.00
4eb0ced1-ce8b-44e4-b6bc-9394782cfae9,358,1253.78,3,0.34,278.18
4eb0ced1-ce8b-44e4-b6bc-9394782cfae9,119,1042.14,6,0.02,225.08
bddc49b0-84fa-4940-b546-a05e40a5f751,221,687.59,1,0.38,56.57
bddc49b0-84fa-4940-b546-a05e40a5f751,289,708.89,5,0.08,113.62
bddc49b0-84fa-4940-b546-a05e40a5f751,385,712.56,2,0.07,98.92
bddc49b0-84fa-4940-b546-a05e40a5f751,415,849.18,3,0.19,165.10
bddc49b0-84fa-4940-b546-a05e40a5f751,166,854.04,10,0.25,103.46
ff290904-9e4a-4a28-8ef3-07f1d3562bf1,368,219.68,5,0.27,26.94
fb66ca65-a590-4e1b-8dc4-2d8cf3be5d65,442,964.62,9,0.50,202.20
fb66ca65-a590-4e1b-8dc4-2d8cf3be5d65,377,1415.90,5,0.21,444.64
5292d82b-0e05-4f1c-b923-33ac7dba5f92,258,728.81,6,0.12,150.21
5292d82b-0e05-4f1c-b923-33ac7dba5f92,239,566.48,3,0.06,145.11
5292d82b-0e05-4f1c-b923-33ac7dba5f92,314,1236.01,2,0.45,200.10
5292d82b-0e05-4f1c-b923-33ac7dba5f92,138,502.68,2,0.49,75.97
4e53693a-a5ff-4ad4-ad22-627fb61aa44b,193,366.23,2,0.30,94.43
4e53693a-a5ff-4ad4-ad22-627fb61aa44b,352,569.43,4,0.35,57.72
4e53693a-a5ff-4ad4-ad22-627fb61aa44b,215,566.67,9,0.34,171.35
83234fc1-d901-4800-988b-e955b85a80b7,45,808.11,1,0.09,313.07
83234fc1-d901-4800-988b-e955b85a80b7,16,1182.62,5,0.44,198.32
83234fc1-d901-4800-988b-e955b85a80b7,424,641.08,1,0.36,73.96
